,Unnamed: 0,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Grejanje,Sprat,Ukupna spratnost,Cena,Od centra
5363,4189,Beograd,Palilula,Višnjička Banja,visnjicki venac,Stan,54,1.5,CG,VPR,4,56000,6.378647456
5364,2855,Beograd,Palilula,Višnjička Banja,visnjicki venac,Stan,44,1.5,CG,VPR,4,40000,6.378647456
5365,892,Beograd,Palilula,Višnjička Banja,visnjicki venac,Stan,44,1.5,CG,VPR,4,40000,6.378647456
5366,1514,Beograd,Palilula,Višnjička Banja,visnjicki venac,Stan,41,1.5,CG,PR,4,45500,6.378647456
5367,1311,Beograd,Palilula,Višnjička Banja,visnjicki venac,Stan,70,2,CG,1,4,64000,6.378647456
5368,4205,Beograd,Zvezdara,Mirijevo,vjekoslava africa,Stan,41,1,CG,2,4,39000,6.659940576
5369,5105,Beograd,Zvezdara,Mirijevo,vjekoslava africa,Stan,64,2,CG,2,4,65000,6.659940576
5370,5927,Beograd,Zvezdara,Cvetkova pijaca,vjekoslava kovaca,Stan,100,3,Norveški radijatori,2,2,130000,4.241649868
5371,3271,Beograd,Čukarica,Železnik,vlade aksentijevica,Stan,75,2.5,TA,VPR,4,57000,1.323946324
5372,1517,Beograd,Čukarica,Železnik,vlade aksentijevica,Stan,75,2.5,TA,VPR,4,57000,1.323946324
5373,5099,Beograd,Palilula,Mašinski fakultet,vladetina,Stan,67,2.5,CG,11,13,119000,1.615873048
5374,1871,Beograd,Palilula,Mašinski fakultet,vladetina,Stan,32,1.5,CG,5,5,55000,1.615873048
5375,3962,Beograd,Palilula,Tašmajdan,vladetina,Stan,59,3,CG,3,5,86000,1.615873048
5376,5362,Beograd,Palilula,Tašmajdan,vladetina,Stan,146,5,CG,PR,6,199000,1.615873048
5377,147,Beograd,Palilula,Tašmajdan,vladetina,Stan,146,5,CG,PR,6,199000,1.615873048
5378,148,Beograd,Palilula,Mašinski fakultet,vladetina,Stan,32,1.5,CG,5,5,55000,1.615873048
5379,3940,Beograd,Palilula,Mašinski fakultet,vladetina,Stan,126,5,CG,8,12,183000,1.615873048
5380,2135,Beograd,Palilula,Tašmajdan,vladetina,Stan,146,5,CG,PR,6,199000,1.615873048
5381,528,Beograd,Čukarica,Cerak,vladimira dujica,Stan,80,4,CG,VPR,2,79900,5.319703206
5382,2109,Beograd,Čukarica,Cerak,vladimira dujica,Stan,80,4,CG,VPR,2,79900,5.319703206
5383,3436,Beograd,Zvezdara,Kluz,vladimira gortana,Stan,52,2,CG,1,6,67210,5.110709138
5384,3462,Beograd,Zvezdara,Kluz,vladimira gortana,Stan,152,4.5,CG,4,4,168000,5.110709138
5385,2319,Beograd,Zvezdara,Bulevar kralja Aleksandra,vladimira gortana,Stan,172,5,CG,4,6,230000,5.110709138
5386,3689,Beograd,Zvezdara,Učiteljsko naselje,vladimira gortana,Stan,115,5,CG,VPR,5,159900,5.110709138
5387,3567,Beograd,Zvezdara,Zvezdara 2,vladimira gortana,Stan,155,4,CG,3,4,170000,5.110709138
5388,1425,Beograd,Zvezdara,Bulevar kralja Aleksandra,vladimira gortana,Stan,172,5,CG,4,6,230000,5.110709138
5389,745,Beograd,Zvezdara,Bulevar kralja Aleksandra,vladimira gortana,Stan,172,5,CG,4,6,230000,5.110709138
5390,4579,Beograd,Voždovac,Lekino brdo,vladimira karica,Stan,72,2.5,EG,1,4,99000,2.636114824
5391,4301,Beograd,Čukarica,Žarkovo,vladimira matijevica,Stan,33,1.5,Gas,PR,4,26000,12.34324322
5392,5321,Beograd,Voždovac,Braće Jerković,vladimira mitrovica,Stan,60,2.5,Gas,2,3,68000,6.659940576
5393,839,Beograd,Voždovac,Braće Jerković,vladimira mitrovica,Stan,84,3,TA,2,3,75000,6.659940576
5394,1762,Beograd,Novi Beograd,Ledine,vladimira pogacica,Stan,75,2.5,EG,2,4,65000,5.319703206
5395,158,Beograd,Novi Beograd,Ledine,vladimira pogacica,Stan,75,2.5,EG,2,4,65000,5.319703206
5396,2034,Beograd,Novi Beograd,Blok 19a,vladimira popovica,Stan,89,3.5,CG,3,6,120000,2.162674226
5397,215,Beograd,Novi Beograd,Blok 19a,vladimira popovica,Stan,89,3.5,CG,3,6,120000,2.162674226
5398,4528,Beograd,Novi Beograd,Blok 19a,vladimira popovica,Stan,60,2,CG,4,8,100000,2.162674226
5399,4591,Beograd,Čukarica,Cerak,vladimira rolovica,Stan,83,3,Gas,1,3,97000,5.549162625
5400,2597,Beograd,Čukarica,Filmski grad,vladimira rolovica,Stan,73,3,Gas,1,1,67000,5.549162625
5401,2998,Beograd,Čukarica,Žarkovo,vladimira rolovica,Stan,52,2,TA,2,2,48000,5.549162625
5402,2699,Beograd,Čukarica,Žarkovo,vladimira rolovica,Stan,110,4,EG,2,2,115000,5.549162625
5403,660,Beograd,Čukarica,Filmski grad,vladimira rolovica,Stan,73,3,Gas,1,1,67000,5.549162625
5404,847,Beograd,Čukarica,Žarkovo,vladimira rolovica,Stan,57,2.5,CG,5,5,50000,5.549162625
5405,2722,Beograd,Čukarica,Žarkovo,vladimira rolovica,Stan,57,2.5,CG,5,5,50000,5.549162625
5406,1329,Beograd,Čukarica,Žarkovo,vladimira rolovica,Stan,52,2,TA,2,2,48000,5.549162625
5407,5662,Beograd,Čukarica,Filmski grad,vladimira rolovica,Stan,66,3,Gas,1,2,67000,5.549162625
5408,1210,Beograd,Čukarica,Žarkovo,vladimira rolovica,Stan,110,4,EG,2,2,115000,5.549162625
5409,5088,Beograd,Voždovac,Konjarnik,vladimira tomanovica,Stan,59,2,CG,5,6,61000,4.434738653
5410,3859,Beograd,Voždovac,Konjarnik,vladimira tomanovica,Stan,55,2,CG,PR,5,56500,4.434738653
5411,5008,Beograd,Voždovac,Šumice,vladimira tomanovica,Stan,58,2.5,CG,VPR,5,58900,4.434738653
5412,4048,Beograd,Voždovac,Konjarnik,vladimira tomanovica,Stan,67,2.5,CG,PR,6,67000,4.434738653
5413,1704,Beograd,Voždovac,Šumice,vladimira tomanovica,Stan,72,2.5,CG,4,6,84000,4.434738653
5414,3112,Beograd,Voždovac,Šumice,vladimira tomanovica,Stan,72,2.5,CG,4,6,84000,4.434738653
5415,5242,Beograd,Voždovac,Šumice,vladimira tomanovica,Stan,71,2.5,CG,4,6,84000,4.434738653
5416,87,Beograd,Zvezdara,Učiteljsko naselje,vladimira tomanovica,Stan,69,2.5,CG,4,6,82000,4.434738653
5417,1865,Beograd,Zvezdara,Učiteljsko naselje,vladimira tomanovica,Stan,69,2.5,CG,4,6,82000,4.434738653
5418,4699,Beograd,Voždovac,Šumice,vladimira tomanovica,Stan,73,2.5,CG,PR,6,67000,4.434738653
5419,4212,Beograd,Zvezdara,Mirijevo,vladislava bajcevica,Stan,54,2.5,CG,4,8,49000,6.659940576
5420,5283,Beograd,Zvezdara,Mirijevo,vladislava bajcevica,Stan,73,2.5,CG,4,8,66000,6.659940576
5421,3860,Beograd,Zemun,Zemun polje,vlajka djuranovica,Stan,47,1.5,TA,3,3,36000,5.319703206
5422,1148,Beograd,Stari grad,Atelje 212,vlajkoviceva,Stan,140,4.5,CG,3,5,350000,0.541769597
5423,3150,Beograd,Stari grad,Atelje 212,vlajkoviceva,Stan,140,4.5,CG,3,5,350000,0.541769597
5424,2617,Beograd,Stari grad,Atelje 212,vlajkoviceva,Stan,130,4,CG,5,5,175000,0.541769597
5425,1077,Beograd,Stari grad,Atelje 212,vlajkoviceva,Stan,130,4,CG,5,5,175000,0.541769597
5426,3731,Beograd,Stari grad,Centar,vlajkoviceva,Stan,84,3,CG,4,4,110000,0.541769597
5427,5070,Beograd,Stari grad,Centar,vlajkoviceva,Stan,97,3.5,EG,2,4,170000,0.541769597
5428,4769,Beograd,Stari grad,Centar,vlajkoviceva,Stan,105,4,CG,2,3,242000,0.541769597
5429,3201,Beograd,Stari grad,Skupština,vlajkoviceva,Stan,75,3,EG,VPR,3,135000,0.541769597
5430,5646,Beograd,Stari grad,Centar,vlajkoviceva,Stan,84,3,CG,PTK,4,110000,0.541769597
5431,1561,Beograd,Stari grad,Skupština,vlajkoviceva,Stan,75,3,EG,VPR,3,135000,0.541769597
5432,4970,Beograd,Palilula,Karaburma,vlasicka,Stan,53,2.5,TA,4,5,47500,0.408147727
5433,525,Beograd,Rakovica,Skojevsko naselje,vodice,Stan,30,1.5,EG,1,3,35000,5.813854891
5434,3499,Beograd,Rakovica,Novo Skojevsko naselje,vodice,Stan,35,1.5,EG,1,3,32900,5.813854891
5435,2635,Beograd,Rakovica,Skojevsko naselje,vodice,Stan,30,1.5,EG,1,3,35000,5.813854891
5436,3496,Beograd,Čukarica,Bele vode,vodovodska,Stan,85,3,TA,1,2,45000,6.15181804
5437,3934,Beograd,Čukarica,Žarkovo,vodovodska,Stan,25,0.5,TA,1,2,23000,6.15181804
5438,4608,Beograd,Voždovac,Centar,voje radica,Stan,64,2,TA,1,2,64500,5.837763232
5439,4505,Beograd,Zvezdara,Mirijevo,vojina djurasinovica,Stan,44,2,CG,2,6,43000,6.520645611
5440,4991,Beograd,Zvezdara,Mirijevo,vojina djurasinovica,Stan,66,2,CG,3,6,61000,6.520645611
5441,374,Beograd,Zvezdara,Mirijevo,vojina djurasinovica,Stan,72,2.5,CG,2,8,72000,6.520645611
5442,2310,Beograd,Zvezdara,Mirijevo,vojina djurasinovica,Stan,72,2.5,CG,2,8,72000,6.520645611
5443,4953,Beograd,Zvezdara,Mirijevo,vojina djurasinovica,Stan,50,1.5,CG,6,7,52000,6.520645611
5444,222,Beograd,Zvezdara,Mirijevo,vojina djurasinovica - kostje,Stan,62,2.5,CG,3,4,61000,6.520645611
5445,2209,Beograd,Zvezdara,Mirijevo,vojina djurasinovica - kostje,Stan,62,2.5,CG,3,4,61000,6.520645611
5446,3449,Beograd,Zvezdara,Mirijevo,vojina djurasinovica - kostje,Stan,85,3,CG,1,6,82000,6.520645611
5447,891,Beograd,Savski venac,Senjak,vojisalava vuckovica,Stan,78,3.5,CG,4,4,115000,2.539824052
5448,2985,Beograd,Savski venac,Senjak,vojisalava vuckovica,Stan,78,3.5,CG,4,4,115000,2.539824052
5449,4700,Beograd,Vračar,Crveni krst,vojislava ilica,Stan,70,2,CG,5,6,99900,4.175013052
5450,122,Beograd,Vračar,Crveni krst,vojislava ilica,Stan,35,1,CG,VPR,5,45000,4.175013052
5451,1738,Beograd,Vračar,Crveni krst,vojislava ilica,Stan,35,1,CG,VPR,5,45000,4.175013052
5452,5164,Beograd,Vračar,Crveni krst,vojislava ilica,Stan,147,3,CG,6,6,250000,4.175013052
5453,1538,Beograd,Zvezdara,Denkova bašta,vojislava ilica,Stan,47,2,CG,5,6,93000,4.175013052
5454,382,Beograd,Vračar,Crveni krst,vojislava ilica,Stan,92,4,CG,7,7,130000,4.175013052
5455,4091,Beograd,Zvezdara,Denkova bašta,vojislava ilica,Stan,67,2.5,CG,5,7,95000,4.175013052
5456,4003,Beograd,Zvezdara,Denkova bašta,vojislava ilica,Stan,78,2.5,CG,7,7,105000,4.175013052
5457,2620,Beograd,Vračar,Crveni krst,vojislava ilica,Stan,37,1,CG,6,6,62000,4.175013052
5458,4124,Beograd,Zvezdara,Denkova bašta,vojislava ilica,Stan,84,3,CG,7,7,107000,4.175013052
5459,5729,Beograd,Zvezdara,Denkova bašta,vojislava ilica,Stan,35,1.5,CG,PR,5,45000,4.175013052
5460,4243,Beograd,Zvezdara,Lipov lad,vojislava ilica,Stan,147,3,CG,6,6,260000,4.175013052
5461,3302,Beograd,Zvezdara,Lion,vojislava ilica,Stan,47,2,CG,5,6,93000,4.175013052
5462,609,Beograd,Vračar,Crveni krst,vojislava ilica,Stan,88,3.5,CG,5,6,128000,4.175013052
5463,4661,Beograd,Vračar,Crveni krst,vojislava ilica,Stan,104,3,Podno,2,8,244000,4.175013052
5464,1344,Beograd,Vračar,Crveni krst,vojislava ilica,Stan,84,3,CG,4,7,125000,4.175013052
5465,2656,Beograd,Vračar,Crveni krst,vojislava ilica,Stan,84,3,CG,4,7,125000,4.175013052
5466,1256,Beograd,Vračar,Crveni krst,vojislava ilica,Stan,37,1,CG,6,6,62000,4.175013052
5467,4842,Beograd,Zvezdara,Denkova bašta,vojislava ilica,Stan,34,1,CG,VPR,7,45000,4.175013052
5468,2139,Beograd,Vračar,Crveni krst,vojislava ilica,Stan,88,3.5,CG,5,6,128000,4.175013052
5469,3127,Beograd,Zvezdara,Denkova bašta,vojislava ilica,Stan,47,2,CG,5,6,93000,4.175013052
5470,4559,Beograd,Zvezdara,Denkova bašta,vojislava ilica,Stan,34,1,CG,VPR,5,47500,4.175013052
5471,2074,Beograd,Vračar,Crveni krst,vojislava ilica,Stan,92,4,CG,7,7,130000,4.175013052
5472,1378,Beograd,Zvezdara,Lion,vojislava ilica,Stan,47,2,CG,5,6,93000,4.175013052
5473,3464,Beograd,Zvezdara,Denkova bašta,vojislava ilica,Stan,70,2,CG,5,7,95000,4.175013052
5474,5576,Beograd,Vračar,Crveni krst,vojislava ilica,Stan,90,4,CG,3,6,139500,4.175013052
5475,1796,Beograd,Zvezdara,Denkova bašta,vojislava ilica,Stan,47,2,CG,5,6,93000,4.175013052
5476,83,Beograd,Zvezdara,Denkova bašta,vojislava ilica,Stan,47,2,CG,5,6,93000,4.175013052
5477,995,Beograd,Zemun,Gornji grad,vojni put,Stan,37,1.5,EG,2,2,37000,7.104167947
5478,3232,Beograd,Zemun,Gornji grad,vojni put,Stan,37,1.5,EG,2,2,37000,7.104167947
5479,3017,Beograd,Zvezdara,Vukov Spomenik,vojvode bogdana,Stan,96,4.5,CG,6,7,143000,2.15305925
5480,1267,Beograd,Zvezdara,Vukov Spomenik,vojvode bogdana,Stan,96,4.5,CG,6,7,143000,2.15305925
5481,5132,Beograd,Zvezdara,Vukov Spomenik,vojvode bogdana,Stan,51,1.5,CG,4,5,88000,2.15305925
5482,323,Beograd,Zvezdara,Vukov Spomenik,vojvode brane,Stan,87,3.5,CG,VPR,5,129000,2.080926635
5483,3123,Beograd,Zvezdara,Vukov Spomenik,vojvode brane,Stan,71,2.5,TA,2,5,100000,2.080926635
5484,1012,Beograd,Zvezdara,Vukov Spomenik,vojvode brane,Stan,71,2.5,TA,2,5,100000,2.080926635
5485,2338,Beograd,Zvezdara,Vukov Spomenik,vojvode brane,Stan,87,3.5,CG,VPR,5,129000,2.080926635
5486,2736,Beograd,Palilula,Botanička bašta,vojvode dobrnjca,Stan,135,4,CG,4,4,165000,1.161527608
5487,5423,Beograd,Palilula,Centar,vojvode dobrnjca,Stan,95,4,CG,5,6,179000,1.161527608
5488,5184,Beograd,Palilula,Centar,vojvode dobrnjca,Stan,95,3,CG,5,7,179011,1.161527608
5489,1457,Beograd,Palilula,Botanička bašta,vojvode dobrnjca,Stan,135,4,CG,4,4,165000,1.161527608
5490,4497,Beograd,Vračar,Gradić Pejton,vojvode dragomira,Stan,57,2,CG,1,4,102000,2.025137138
5491,2992,Beograd,Vračar,Čubura,vojvode dragomira,Stan,60,2,CG,1,4,102000,2.025137138
5492,1284,Beograd,Vračar,Čubura,vojvode dragomira,Stan,60,2,CG,1,4,102000,2.025137138
5493,4177,Beograd,Zemun,Batajnica,vojvode jakse,Stan,62,3,EG,1,1,41500,5.319703206
5494,4185,Beograd,Palilula,Karaburma,vojvode micka krstica,Stan,74,3.5,CG,PR,6,89965,3.623525254
5495,4859,Beograd,Palilula,Karaburma,vojvode micka krstica,Stan,64,2,CG,2,6,77560,3.623525254
5496,4169,Beograd,Palilula,Karaburma,vojvode micka krstica,Stan,63,2.5,CG,1,6,79650,3.623525254
5497,4751,Beograd,Palilula,Karaburma,vojvode micka krstica,Stan,64,2.5,CG,3,6,76700,3.623525254
5498,4039,Beograd,Palilula,Karaburma,vojvode micka krstica,Stan,53,2.5,CG,2,6,70900,3.623525254
5499,3823,Beograd,Palilula,Karaburma,vojvode micka krstica,Stan,87,3.5,CG,1,6,115460,3.623525254
5500,1259,Beograd,Savski venac,Centar,vojvode milenka,Stan,88,3,CG,4,6,151000,1.011255814
5501,1300,Beograd,Savski venac,Centar,vojvode milenka,Stan,87,3,CG,2,8,139000,1.011255814
5502,1106,Beograd,Savski venac,Klinički centar,vojvode milenka,Stan,67,2.5,CG,1,3,138000,1.011255814
5503,4395,Beograd,Savski venac,Klinički centar,vojvode milenka,Stan,82,2.5,TA,4,5,115900,1.011255814
5504,2636,Beograd,Savski venac,Centar,vojvode milenka,Stan,88,3,CG,4,6,151000,1.011255814
5505,1246,Beograd,Savski venac,Klinički centar,vojvode milenka,Stan,105,4,CG,4,6,180000,1.011255814
5506,3126,Beograd,Savski venac,Klinički centar,vojvode milenka,Stan,105,4,CG,4,6,180000,1.011255814
5507,2888,Beograd,Savski venac,Klinički centar,vojvode milenka,Stan,67,2.5,CG,1,3,138000,1.011255814
5508,6064,Beograd,Savski venac,Svetozara Markovića,vojvode milenka,Stan,157,4.5,CG,3,4,195000,1.011255814
5509,2854,Beograd,Savski venac,Centar,vojvode milenka,Stan,87,3,CG,2,8,139000,1.011255814
5510,1405,Beograd,Voždovac,Lekino brdo,vojvode prijezde,Stan,95,4,EG,2,4,177500,12.23556573
5511,3680,Beograd,Voždovac,Lekino brdo,vojvode prijezde,Stan,95,3,EG,1,3,177000,12.23556573
5512,2944,Beograd,Voždovac,Lekino brdo,vojvode prijezde,Stan,95,4,EG,2,4,177500,12.23556573
5513,1182,Beograd,Zvezdara,Đeram pijaca,vojvode savatija,Stan,54,2,CG,5,5,79900,2.571554973
5514,1199,Beograd,Zvezdara,Đeram pijaca,vojvode savatija,Stan,69,2.5,CG,3,5,120000,2.571554973
5515,3041,Beograd,Zvezdara,Đeram pijaca,vojvode savatija,Stan,54,2,CG,5,5,79900,2.571554973
5516,4236,Beograd,Zvezdara,Đeram pijaca,vojvode savatija,Stan,54,1.5,CG,5,5,81000,2.571554973
5517,5268,Beograd,Zvezdara,Đeram pijaca,vojvode savatija,Stan,80,2,CG,4,6,125000,2.571554973
5518,3325,Beograd,Zvezdara,Đeram pijaca,vojvode savatija,Stan,69,2.5,CG,3,5,120000,2.571554973
5519,4886,Beograd,Zvezdara,Đeram pijaca,vojvode savatija,Stan,40,2,TA,PR,1,36000,2.571554973
5520,4601,Beograd,Zvezdara,Đeram pijaca,vojvode savatija,Stan,54,2,CG,5,5,82000,2.571554973
5521,3189,Beograd,Zvezdara,Đeram pijaca,vojvode savatija,Stan,54,2,CG,5,5,79900,2.571554973
5522,1162,Beograd,Zvezdara,Đeram pijaca,vojvode savatija,Stan,54,2,CG,5,5,79900,2.571554973
5523,4308,Beograd,Zvezdara,Đeram pijaca,vojvode savatija,Stan,55,2,CG,3,5,108000,2.571554973
5524,3414,Beograd,Zvezdara,Gradska bolnica,vojvode sime popovica,Stan,50,2,TA,VPR,7,62000,3.946921799
5525,325,Beograd,Zvezdara,Gradska bolnica,vojvode sime popovica,Stan,40,1,EG,8,9,49000,3.946921799
5526,1656,Beograd,Zvezdara,Gradska bolnica,vojvode sime popovica,Stan,50,2,TA,VPR,7,62000,3.946921799
5527,2062,Beograd,Zvezdara,Gradska bolnica,vojvode sime popovica,Stan,40,1,EG,8,9,49000,3.946921799
5528,5046,Beograd,Zvezdara,Gradska bolnica,vojvode sime popovica,Stan,40,1,EG,8,9,49000,3.946921799
5529,5830,Beograd,Voždovac,Centar,vojvode stepe,Stan,65,2,CG,VPR,7,84500,4.881387742
5530,736,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,93,4,CG,10,12,93000,4.881387742
5531,5602,Beograd,Voždovac,Centar,vojvode stepe,Stan,29,1.5,CG,7,7,46500,4.881387742
5532,5845,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,112,3.5,CG,20,22,105000,4.881387742
5533,4512,Beograd,Voždovac,FON - Bilećka,vojvode stepe,Stan,25,1,TA,2,4,38000,4.881387742
5534,5102,Beograd,Voždovac,Autokomanda,vojvode stepe,Stan,70,3,CG,1,6,85900,4.881387742
5535,1648,Beograd,Voždovac,Kumodraž,vojvode stepe,Stan,125,3,CG,4,5,95000,4.881387742
5536,5258,Beograd,Voždovac,Kumodraž,vojvode stepe,Stan,88,4,CG,4,4,71000,4.881387742
5537,5523,Beograd,Voždovac,Farmaceutski fakultet,vojvode stepe,Stan,55,2,CG,2,4,58000,4.881387742
5538,4262,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,122,4,CG,5,20,159000,4.881387742
5539,2473,Beograd,Voždovac,Centar,vojvode stepe,Stan,100,3,CG,7,7,139011,4.881387742
5540,1691,Beograd,Voždovac,Centar,vojvode stepe,Stan,65,2,CG,2,6,114400,4.881387742
5541,2414,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,58,2,TA,5,5,68900,4.881387742
5542,3268,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,135,4,CG,14,22,114900,4.881387742
5543,865,Beograd,Voždovac,Centar,vojvode stepe,Stan,100,3,CG,7,7,139011,4.881387742
5544,5838,Beograd,Voždovac,Centar,vojvode stepe,Stan,55,2,CG,PTK,7,88000,4.881387742
5545,5214,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,34,1,CG,1,6,49000,4.881387742
5546,1461,Beograd,Voždovac,Kumodraž,vojvode stepe,Stan,77,2.5,CG,2,4,65000,4.881387742
5547,3717,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,66,3,CG,7,11,80000,4.881387742
5548,4486,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,55,1,CG,1,4,71000,4.881387742
5549,5210,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,93,4,EG,PTK,7,120000,4.881387742
5550,3730,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,55,2,CG,7,7,88000,4.881387742
5551,5979,Beograd,Voždovac,Hotel M,vojvode stepe,Stan,64,3,CG,7,7,124800,4.881387742
5552,5852,Beograd,Voždovac,Bioskop Voždovac,vojvode stepe,Stan,70,3,CG,1,6,85900,4.881387742
5553,3995,Beograd,Voždovac,Autokomanda,vojvode stepe,Stan,70,3,CG,1,6,85900,4.881387742
5554,3992,Beograd,Voždovac,Kumodraž,vojvode stepe,Stan,84,4,CG,4,4,71000,4.881387742
5555,704,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,110,3,CG,8,21,120000,4.881387742
5556,828,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,58,2,TA,5,5,68900,4.881387742
5557,3970,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,53,2,CG,10,15,57000,4.881387742
5558,5740,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,110,3,CG,11,22,100000,4.881387742
5559,4593,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,58,2.5,EG,5,7,87000,4.881387742
5560,2739,Beograd,Voždovac,Centar,vojvode stepe,Stan,320,5+,CG,6,6,480000,4.881387742
5561,3927,Beograd,Voždovac,Autokomanda,vojvode stepe,Stan,180,4,CG,3,4,320000,4.881387742
5562,1540,Beograd,Voždovac,FON - Bilećka,vojvode stepe,Stan,92,4,CG,7,12,125000,4.881387742
5563,3924,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,36,1.5,CG,7,7,57600,4.881387742
5564,3170,Beograd,Voždovac,Kumodraž,vojvode stepe,Stan,77,2.5,CG,2,4,65000,4.881387742
5565,2937,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,93,4,CG,10,12,93000,4.881387742
5566,4789,Beograd,Voždovac,Saobraćajni fakultet,vojvode stepe,Stan,90,3,CG,4,8,108000,4.881387742
5567,6030,Beograd,Voždovac,Kumodraž,vojvode stepe,Stan,57,2,CG,4,4,53000,4.881387742
5568,5715,Beograd,Voždovac,Hotel M,vojvode stepe,Stan,36,2,CG,7,7,57600,4.881387742
5569,916,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,93,4,CG,10,12,93000,4.881387742
5570,2615,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,93,4,CG,10,12,93000,4.881387742
5571,6039,Beograd,Voždovac,Centar,vojvode stepe,Stan,64,2.5,EG,1,1,52000,4.881387742
5572,3851,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,45,2,CG,7,7,72000,4.881387742
5573,3042,Beograd,Voždovac,Kumodraž,vojvode stepe,Stan,125,3,CG,4,5,95000,4.881387742
5574,4933,Beograd,Voždovac,Farmaceutski fakultet,vojvode stepe,Stan,61,2,CG,2,4,58000,4.881387742
5575,5865,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,29,1.5,CG,7,7,46400,4.881387742
5576,3225,Beograd,Voždovac,Autokomanda,vojvode stepe,Stan,63,3,CG,5,6,88000,4.881387742
5577,4994,Beograd,Voždovac,Kumodraž,vojvode stepe,Stan,77,2.5,CG,2,4,70000,4.881387742
5578,5818,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,110,4,CG,18,20,135000,4.881387742
5579,1558,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,135,4,CG,14,22,114900,4.881387742
5580,4261,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,132,4,CG,5,8,159000,4.881387742
5581,1235,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,93,4,CG,10,12,93000,4.881387742
5582,4429,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,57,2,EG,6,7,85500,4.881387742
5583,5378,Beograd,Voždovac,Saobraćajni fakultet,vojvode stepe,Stan,52,2,CG,14,15,57000,4.881387742
5584,5990,Beograd,Voždovac,Hotel M,vojvode stepe,Stan,62,3,CG,7,7,99200,4.881387742
5585,2336,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,93,4,CG,10,12,93000,4.881387742
5586,5496,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,94,3,CG,6,7,110000,4.881387742
5587,3396,Beograd,Voždovac,FON - Bilećka,vojvode stepe,Stan,92,4,CG,7,12,125000,4.881387742
5588,336,Beograd,Voždovac,Kumodraž,vojvode stepe,Stan,74,2.5,CG,1,4,66600,4.881387742
5589,5342,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,21,0.5,CG,PR,8,35000,4.881387742
5590,5545,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,125,3,CG,21,22,109900,4.881387742
5591,5503,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,40,1.5,EG,3,7,79000,4.881387742
5592,3593,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,144,4,CG,6,22,129000,4.881387742
5593,5562,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,115,4,CG,10,22,120000,4.881387742
5594,5392,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,55,2,CG,7,7,88000,4.881387742
5595,5507,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,45,2,CG,7,7,72000,4.881387742
5596,5800,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,112,3,CG,2,22,125000,4.881387742
5597,1756,Beograd,Voždovac,Kumodraž,vojvode stepe,Stan,74,2.5,CG,1,4,66600,4.881387742
5598,5412,Beograd,Voždovac,Voždovačka crkva,vojvode stepe,Stan,132,4,CG,5,20,159000,4.881387742
5599,1115,Beograd,Voždovac,Autokomanda,vojvode stepe,Stan,63,3,CG,5,6,88000,4.881387742
5600,5479,Beograd,Voždovac,Saobraćajni fakultet,vojvode stepe,Stan,75,2.5,CG,4,6,108000,4.881387742
5601,4240,Beograd,Voždovac,Vojvode Stepe,vojvode stepe,Stan,62,2.5,CG,7,7,99200,4.881387742
