,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Cena
327,Beograd,Stari grad,Centar,MAJKE JEVROSIME,Kuća,109,4.0,300000
328,Beograd,Grocka,Vrčin,Stevana Mokranjca ,Kuća,160,4.0,75000
329,Beograd,Surčin,Surčin (mesto),Vojvođanska,Kuća,160,5.0,79900
330,Beograd,Čukarica,Sremčica,Beogradska,Kuća,200,5+,88000
331,Beograd,Zemun,Batajnica,Braće Smiljanić,Kuća,96,4.0,59900
332,Beograd,Palilula,Padinska skela,Marije Ilic Agapove,Kuća,300,5+,130000
333,Beograd,Novi Beograd,Bežanijska kosa 1,VASILIJA DJUROVICA VAKA,Kuća,204,4.0,190000
334,Beograd,Čukarica,Julino brdo,Katarine Bogdanović,Kuća,140,3.0,105000
335,Beograd,Zvezdara,Mali Mokri Lug,Jablanička,Kuća,40,2.0,36000
336,Beograd,Zvezdara,Učiteljsko naselje,Kačićeva,Kuća,141,4.0,139000
337,Beograd,Zemun,Batajnica,Žarka Obreškog,Kuća,180,5.0,90000
338,Beograd,Zvezdara,Mali Mokri Lug,Mihajla Pupina,Kuća,270,5+,120000
339,Beograd,Voždovac,Autokomanda,NIKOLE DJURKOVICA,Kuća,250,5+,250000
340,Beograd,Zvezdara,Učiteljsko naselje,Bohinjska,Kuća,123,3.0,132000
341,Beograd,Voždovac,Braće Jerković,Zaplanjska ,Kuća,120,3.0,129000
342,Beograd,Voždovac,Kumodraž,GUNJAK                                            ,Kuća,200,4.0,137000
343,Beograd,Zvezdara,Lion,Brsjačka,Kuća,232,4.5,280000
344,Beograd,Čukarica,Sremčica,Obrenovačka,Kuća,280,5+,75000
345,Beograd,Mladenovac,Koraćica, Učitelja Žike,Kuća,120,3.0,68000
346,Beograd,Zvezdara,Mali Mokri Lug,29. novembra,Kuća,158,3.5,230000
347,Beograd,Zvezdara,Cvetanova ćuprija,Veselina Čajkanovića,Kuća,326,5+,250000
348,Beograd,Rakovica,Petlovo brdo,Đuje i Dragoljuba,Kuća,140,5.0,94000
349,Beograd,Zemun,Gardoš,Grobljanska ,Kuća,97,5.0,139900
350,Beograd,Čukarica,Banovo brdo,Osogovska,Kuća,114,5.0,600000
351,Beograd,Voždovac,Jajinci,Bulevar JNA,Kuća,395,5+,1000000
352,Beograd,Voždovac,Jajinci,23.srpske udarne divizije,Kuća,240,4.0,160000
353,Beograd,Voždovac,Jajinci,Dr. Nenada Parente,Kuća,950,4.0,350000
354,Beograd,Rakovica,Resnik,Ljubiše Jelenkovića,Kuća,60,3.5,50000
355,Beograd,Voždovac,Jajinci,Bulevar JNA,Kuća,600,5+,330000
356,Beograd,Rakovica,Novo Skojevsko naselje,Godominska,Kuća,200,5+,99000
357,Beograd,Voždovac,Braće Jerković,Zaplanjska,Kuća,89,1.0,129000
358,Beograd,Voždovac,Kumodraž,Zemljoradnička,Kuća,220,5+,150000
359,Beograd,Palilula,Borča,Beogradska,Kuća,150,3.0,67900
360,Beograd,Palilula,Krnjača,Zrenjaninski put,Kuća,85,3.0,26000
361,Beograd,Zvezdara,Dimitrija Tucovića,Djuriceva ,Kuća,198,5+,250000
362,Beograd,Voždovac,Kumodraška,Kumodraška,Kuća,180,4.0,190000
363,Beograd,Voždovac,Voždovačka crkva,Kraljevačka,Kuća,144,5.0,165000
364,Beograd,Čukarica,Bele vode,Primućura Žarka,Kuća,136,5.0,101000
365,Beograd,Palilula,Profesorska kolonija,Mitropolita Petra ,Kuća,154,3.5,249000
366,Beograd,Savski venac,Dedinje,Augusta Cesarca ,Kuća,604,5+,2000000
367,Beograd,Savski venac,Dedinje,Generala Save Grujica,Kuća,600,5+,2500000
368,Beograd,Savski venac,Dedinje,Generala Save Grujica,Kuća,600,5+,2500000
369,Beograd,Savski venac,Senjak,Kozjačka,Kuća,260,3.0,320000
370,Beograd,Palilula,Kotež,PADEJSKA,Kuća,60,3.0,38000
371,Beograd,Palilula,Borča,BEOGRADSKA ,Kuća,162,3.0,69000
372,Beograd,Zvezdara,Mirijevo,Gradište,Kuća,160,5.0,210000
373,Beograd,Savski venac,Senjak,Štipska,Kuća,200,3.0,720000
374,Beograd,Voždovac,Medaković padina,jorija tadica 6,Kuća,100,2.5,95000
375,Beograd,Savski venac,Dedinje,Slavka Ćuruvije,Kuća,260,5+,550000
376,Beograd,Voždovac,Ripanj,Tresnja,Kuća,175,5+,52000
377,Beograd,Voždovac,Ripanj,"Avala čaršija, Avalska",Kuća,450,3.0,129000
378,Beograd,Palilula,Borča,Prelivačka,Kuća,269,5+,179000
379,Beograd,Čukarica,Železnik,Stevana Filipovića,Kuća,150,4.0,67000
380,Beograd,Čukarica,Banovo brdo,Mire Popare,Kuća,140,4.0,155000
381,Beograd,Čukarica,Sremčica,Longinova,Kuća,100,5+,40000
382,Beograd,Savski venac,Dedinje,Heroja Milana Tepića,Kuća,430,5.0,1850000
383,Beograd,Zemun,Gornji grad,Timocka,Kuća,180,5+,128000
384,Beograd,Zemun,Centar,Dobanovačka,Kuća,652,5+,398000
385,Beograd,Savski venac,Dedinje,Jevrema Grujića,Kuća,500,5+,1100000
386,Beograd,Grocka,Vinča,Jagodinska,Kuća,875,3.0,300000
387,Beograd,Savski venac,Dedinje,Sime Lozanića,Kuća,965,5+,940000
388,Beograd,Zemun,Zemun polje,JOZE SCURLE,Kuća,183,5+,113000
389,Beograd,Zvezdara,Veliki Mokri Lug,RADOSLAVA BOKŠIĆA,Kuća,200,3.0,85000
390,Beograd,Voždovac,Banjica,Slobodana Jovića,Kuća,306,5+,210000
391,Beograd,Zemun,Altina,Mije Aleksica,Kuća,450,5+,120000
392,Beograd,Zvezdara,Kluz,MLAVSKA,Kuća,90,3.0,53000
393,Beograd,Voždovac,Autokomanda,Milovana Marinkovića,Kuća,400,3.0,650000
394,Beograd,Zemun,Altina,Abebe Bikile,Kuća,150,5+,150000
395,Beograd,Zemun,Pregrevica,Dunavska,Kuća,170,4.0,120000
396,Beograd,Zvezdara,Mali Mokri Lug,Mikenska,Kuća,224,5.0,149000
397,Beograd,Surčin,Bečmen,Bečmenskih ilegalaca,Kuća,300,5+,96000
398,Beograd,Novi Beograd,Ledine,Vinogradska,Kuća,300,5.0,80000
399,Beograd,Novi Beograd,Ledine,Vojvođanska,Kuća,96,3.0,140000
400,Beograd,Novi Beograd,Ledine,Živojina Mišića,Kuća,70,3.0,35000
401,Beograd,Novi Beograd,Ledine,Vojvođanska,Kuća,76,3.0,70000
402,Beograd,Obrenovac,Jasenak,Senića kraj,Kuća,100,4.0,33000
403,Beograd,Zemun,Centar,"Ugrinovačka, početak",Kuća,125,4.0,99900
404,Beograd,Čukarica,Cerak,Vladimira Dujića,Kuća,125,4.0,109000
405,Beograd,Vračar,Crveni krst,Gružanska,Kuća,54,2.5,49000
406,Beograd,Palilula,Karaburma,"Pere Četkovića, kod Crkve",Kuća,159,3.0,159000
407,Beograd,Vračar,Slavija,Mekenzijeva 22,Kuća,129,5+,220000
408,Beograd,Zvezdara,Lion,Generala Mihajla Živkovića,Kuća,260,4.0,399011
409,Beograd,Vračar,Čubura,Mirna ulica,Kuća,320,3.0,510000
410,Beograd,Zemun,Kalvarija,Dr Milivoja Babića,Kuća,145,3.0,139000
411,Beograd,Palilula,Višnjička Banja,Višnjički venac,Kuća,370,3.0,405000
412,Beograd,Novi Beograd,Bežanijska kosa 1,Dr Teodora Boroskog,Kuća,196,5+,260000
413,Beograd,Čukarica,Repište,Repiška,Kuća,240,5+,195000
414,Beograd,Rakovica,Miljakovac,Miljakovački vinogradi,Kuća,280,5+,135000
415,Beograd,Čukarica,Železnik,Stevana Filipovića,Kuća,120,5+,81000
416,Beograd,Voždovac,Kumodraž,Gornja,Kuća,220,5+,140000
417,Beograd,Savski venac,Dedinje,kod Pinka,Kuća,410,5+,2300000
418,Beograd,Savski venac,Dedinje,Augusta Cesarca ,Kuća,604,5+,2000000
419,Beograd,Grocka,Ritopek,Prva nova br. 15,Kuća,18,1.0,9000
420,Beograd,Barajevo,Beljina,2. šumadijske brigade,Kuća,69,5+,37000
421,Beograd,Čukarica,Umka,Dan borca,Kuća,171,1.0,55000
422,Beograd,Zemun,Batajnica,12.nova,Kuća,240,5+,55000
423,Beograd,Zemun,Save Kovačevića,Crnogorska,Kuća,90,4.0,135000
424,Beograd,Savski venac,Dedinje,Pink,Kuća,100,4.0,800000
425,Beograd,Čukarica,Banovo brdo,Osiječka,Kuća,250,5+,296000
426,Beograd,Savski venac,Dedinje,Mokranjčeva,Kuća,120,5+,256000
427,Beograd,Sopot,Mala Ivanča,Put za Plandište,Kuća,57,4.5,45000
428,Beograd,Rakovica,Resnik,Aleksandra Vojinovića,Kuća,120,3.0,66000
429,Beograd,Voždovac,Šumice,Bakićeva,Kuća,35,1.5,42000
430,Beograd,Grocka,Kaluđerica,Sinđelićeva,Kuća,405,5+,320000
431,Beograd,Zemun,Gardoš,VISOKA,Kuća,150,4.0,250000
432,Beograd,Zvezdara,Mali Mokri Lug,Jablanička,Kuća,45,2.0,48000
433,Beograd,Lazarevac,Lazarevac (mesto),orasacka 42,Kuća,58,3.0,55000
434,Beograd,Savski venac,Dedinje,Užička,Kuća,1.150,5+,5990000
435,Beograd,Grocka,Grocka (mesto),Bulevar oslobođenja,Kuća,51,2.0,18500
436,Beograd,Savski venac,Centar,Brankova,Kuća,58,3.0,95000
437,Beograd,Zemun,Centar,Ugrinovački put,Kuća,350,5+,220000
438,Beograd,Savski venac,Centar,Aleksandra Tirnanića Tirketa,Kuća,200,5+,315000
439,Beograd,Savski venac,Senjak,Žanke Stokić,Kuća,240,5+,460000
440,Beograd,Zemun,Gornji grad,Pregrevica,Kuća,420,5+,890000
441,Beograd,Čukarica,Železnik,Petra Drapšina,Kuća,50,1.0,29500
442,Beograd,Stari grad,Centar,Brankova,Kuća,100,3.0,205000
443,Beograd,Palilula,Borča,Popova bara nova 1403,Kuća,42,4.0,160000
444,Beograd,Voždovac,Vojvode Stepe,Vojvode Stepe,Kuća,210,5.0,159900
445,Beograd,Voždovac,Lekino brdo,Lekino brdo,Kuća,800,5+,720000
446,Beograd,Rakovica,Miljakovac,Miljakovacke staze,Kuća,210,5+,85000
447,Beograd,Zemun,Gornji grad,kordunaska,Kuća,220,5.0,169000
448,Beograd,Voždovac,Jajinci,Mila Vojinovica,Kuća,120,3.0,50000
449,Beograd,Barajevo,Beljina,Kosmajska,Kuća,150,1.0,42000
450,Beograd,Surčin,Surčin (mesto),Majke Angeline,Kuća,100,3.5,95000
451,Beograd,Savski venac,Senjak,Kozjačka,Kuća,185,1.0,360000
452,Beograd,Zemun,Retenzija,Aleksandra Dubčeka,Kuća,330,5+,350000
453,Beograd,Palilula,Borča,Popova bara nova 1.,Kuća,250,5+,125000
454,Beograd,Rakovica,Miljakovac,Miljakovačke staze,Kuća,150,3.5,130000
455,Beograd,Zemun,Batajnica,Posavska,Kuća,100,3.5,84900
456,Beograd,Zemun,Batajnicki drum,naselje 13.Maj,Kuća,33,1.0,18000
457,Beograd,Zemun,Altina,Ugrinovački put,Kuća,70,2.5,36500
458,Beograd,Zemun,Kalvarija,Josipa Kulundzica,Kuća,140,3.0,160000
459,Beograd,Zemun,Centar,Gunduliceva,Kuća,319,3.0,369000
460,Beograd,Zemun,Altina,Ugrinovački put140,Kuća,140,5+,135000
461,Beograd,Barajevo,Vranić,Baćevac,Kuća,360,3.0,175000
462,Beograd,Palilula,Kotež,8.SUTJESKA,Kuća,64,2.0,40000
463,Beograd,Zvezdara,Učiteljsko naselje,BOHINJSKA,Kuća,120,5+,126000
464,Beograd,Čukarica,Železnik,Posavskih radnika,Kuća,36,2.0,42500
465,Beograd,Zvezdara,Mali Mokri Lug,Pastirska,Kuća,56,2.0,21000
466,Beograd,Zemun,Retenzija,A. Dubceka,Kuća,330,5+,349900
467,Beograd,Voždovac,Braće Jerković,Siva stena,Kuća,380,3.0,420000
468,Beograd,Voždovac,Kumodraž,Vojvode stepe,Kuća,445,5+,380000
469,Beograd,Čukarica,Rušanj,Ilije Miličevića,Kuća,300,5+,150000
470,Beograd,Palilula,Krnjača,Save Kovačevića,Kuća,80,3.0,27000
471,Beograd,Zemun,Pregrevica,Pregrevica,Kuća,220,5+,250000
472,Beograd,Grocka,Vrčin,Takovska,Kuća,180,3.0,135000
473,Beograd,Savski venac,Senjak,Prahovska 3a,Kuća,150,5+,210000
474,Beograd,Grocka,Živkovac,Partizanska 5,Kuća,44,2.0,7000
475,Beograd,Zemun,Pregrevica,Pregrevica,Kuća,380,5+,289900
476,Beograd,Palilula,Borča,Živojina Pavlovića,Kuća,260,5+,50000
477,Beograd,Savski venac,Senjak,Drvarska,Kuća,237,4.0,379000
478,Beograd,Savski venac,Senjak,Žanke Stokić,Kuća,220,5+,459000
479,Beograd,Rakovica,Miljakovac,Miljakovacke staze,Kuća,170,5+,100000
480,Beograd,Voždovac,Braće Jerković,Sušačka,Kuća,55,3.0,46000
481,Beograd,Palilula,Karaburma,Cika Mise Djurica,Kuća,180,5+,135000
482,Beograd,Palilula,Višnjica,Svetozara Mihailovića,Kuća,200,4.0,170000
483,Beograd,Stari grad,Centar,Kneginje Ljubice 40,Kuća,100,4.0,130000
484,Beograd,Vračar,Crveni krst,Celjska,Kuća,49,3.0,62000
485,Beograd,Savski venac,Senjak,Čolak Antina,Kuća,165,5.0,240000
486,Beograd,Zemun,Ćukovac,63000,Kuća,100,4.0,63000
487,Beograd,Zemun,Gornji grad,Železnička,Kuća,160,5+,150000
488,Beograd,Grocka,Grocka (mesto),Bulevar Revolucije,Kuća,480,5+,165000
489,Beograd,Zemun,Centar,Zmaj Jovina,Kuća,211,5.0,350000
490,Beograd,Surčin,Surčin (mesto),Kosovska,Kuća,170,5+,67000
491,Beograd,Novi Beograd,Ledine,Braće Nastasijević,Kuća,140,5.0,53000
492,Beograd,Zemun,Altina,Miroslava Antica,Kuća,200,4.0,158000
493,Beograd,Čukarica,Ostružnica,Ljube Rankovića ,Kuća,85,3.0,49000
494,Beograd,Zvezdara,Dimitrija Tucovića,Rtanjska ,Kuća,65,5+,50000
495,Beograd,Zemun,Autoput za Zagreb,Marije Bursać,Kuća,300,5+,300000
496,Beograd,Stari grad,Dorćol,Milorada Gavrilovića,Kuća,32,1.5,30000
497,Beograd,Palilula,Višnjička Banja,Dragana Lukića,Kuća,350,5.0,299999
498,Beograd,Zemun,Gornji grad,Hercegovačka,Kuća,112,1.0,46900
499,Beograd,Sopot,Ralja,2. jula,Kuća,90,1.0,31000
500,Beograd,Rakovica,Petlovo brdo,Milorada Draškovića,Kuća,220,5+,105000
501,Beograd,Čukarica,Bele vode,Dušana Kvedera,Kuća,88,5+,95000
502,Beograd,Čukarica,Cerak,Lipar,Kuća,76,3.0,119000
503,Beograd,Zemun,Gornji grad,Kordunaška,Kuća,171,1.0,179000
504,Beograd,Voždovac,Kumodraž,Ljubičica,Kuća,101,5.0,67000
505,Beograd,Voždovac,Farmaceutski fakultet,Save jovanovica,Kuća,330,5+,220000
506,Beograd,Grocka,Vinča,Raška,Kuća,190,5+,110000
507,Beograd,Zemun,Kalvarija,Josipa Kulundzica,Kuća,1.382,4.0,145000
508,Beograd,Savski venac,Senjak,Žanke Stokić,Kuća,205,4.0,444000
509,Beograd,Savski venac,Senjak,Drvarska,Kuća,237,5+,379000
510,Beograd,Palilula,Kotež,Vranovačka,Kuća,220,5+,56500
511,Beograd,Novi Beograd,Ledine,Golubinacka,Kuća,59,2.0,28000
512,Beograd,Zemun,Prvomajska,Hercegovačka,Kuća,88,5+,101000
513,Beograd,Vračar,Crveni krst,Đerdapska,Kuća,139,5+,194000
514,Beograd,Čukarica,Cerak,Arčibalda Rajsa,Kuća,350,5+,395000
515,Beograd,Savski venac,Dedinje,Sime Lozanića,Kuća,548,5+,1500000
516,Beograd,Voždovac,Autokomanda,Borisavljevićeva,Kuća,333,4.0,550000
517,Beograd,Savski venac,Dedinje,Ljutice Bogdana,Kuća,79,3.0,97000
518,Beograd,Zvezdara,Zeleno brdo,Nikole Vulića,Kuća,120,4.0,56100
519,Beograd,Zvezdara,Dimitrija Tucovića,Hadži Mustafina,Kuća,33,2.0,39000
520,Beograd,Palilula,Borča,GAVRILA MIJACICA,Kuća,300,5+,80000
521,Beograd,Čukarica,Sremčica,Beogradska,Kuća,180,5+,78000
522,Beograd,Voždovac,Dušanovac,Ljubička,Kuća,130,5+,600000
523,Beograd,Voždovac,Lekino brdo,Generala Horvatovića,Kuća,380,5+,620000
524,Beograd,Vračar,Krunska,Alekse Nenadovića,Kuća,48,3.0,110000
525,Beograd,Čukarica,Sremčica,Bobovačka,Kuća,116,5+,80000
526,Beograd,Voždovac,Dušanovac,Miška Jovanovića,Kuća,118,5+,120000
527,Beograd,Zvezdara,Zvezdarska šuma,Koste Abrasevica,Kuća,320,5+,500000
528,Beograd,Palilula,Karaburma,Pjera Križanića,Kuća,280,5+,280000
529,Beograd,Zemun,Altina,UGRINOVAČKI PUT,Kuća,95,4.0,55000
530,Beograd,Savski venac,Dedinje,Sime Lozanića,Kuća,960,5+,940000
531,Beograd,Voždovac,Vojvode Stepe,KOSTOLACKA,Kuća,264,5.0,260000
532,Beograd,Novi Beograd,Bežanijska kosa 3,Surčinski put,Kuća,200,5+,165000
533,Beograd,Novi Beograd,Dr Ivana Ribara,Vinogradska,Kuća,183,3.5,148000
534,Beograd,Palilula,Borča,Mitra  Trifunovica,Kuća,104,5.0,58000
535,Beograd,Čukarica,Golf,Kraljice Katarine,Kuća,110,3.0,170000
536,Beograd,Rakovica,Resnik,Brestovačka,Kuća,105,4.0,82000
537,Beograd,Zemun,Save Kovačevića,Zadrugarska,Kuća,280,5+,125000
538,Beograd,Grocka,Kaluđerica,Marka Oreškovića,Kuća,405,5+,320000
539,Beograd,Vračar,Hram svetog Save,Šumatovačka,Kuća,600,5+,1100000
540,Beograd,Savski venac,Dedinje,Serdar Jola,Kuća,250,5+,520000
541,Beograd,Zvezdara,Lion,Hektorovićeva,Kuća,536,5+,1000000
542,Beograd,Zemun,Centar,Sinđelićeva,Kuća,69,3.0,210000
543,Beograd,Barajevo,Barajevo (mesto),Partizanska,Kuća,250,3.0,120000
544,Beograd,Zemun,Gornji grad,Dobanovačka,Kuća,296,4.0,230000
545,Beograd,Zemun,Gornji grad,Cara Dušana,Kuća,204,4.5,290000
546,Beograd,Novi Beograd,Ledine,Semberijska,Kuća,65,2.5,47000
547,Beograd,Čukarica,Golf,Vladimira Rolovića,Kuća,155,5+,145000
548,Beograd,Čukarica,Filmski grad,Ilije Stojadinovića,Kuća,348,4.0,375000
549,Beograd,Zvezdara,Kluz,KNINSKA,Kuća,200,5+,140000
550,Beograd,Palilula,Ovča,Davidovacka,Kuća,100,3.0,35000
551,Beograd,Palilula,Krnjača,Zrenjaninski put,Kuća,220,5+,230000
552,Beograd,Čukarica,Banovo brdo,STRAŠKA PINĐURA,Kuća,240,3.0,220000
553,Beograd,Novi Beograd,Ledine,NIKOLAJA BERĐAJEVA,Kuća,260,5+,109000
554,Beograd,Palilula,Višnjička Banja,Božidara Kneževića,Kuća,106,4.0,155000
555,Beograd,Novi Beograd,Stara Bežanija,Vinogradska,Kuća,174,5+,320000
556,Beograd,Grocka,Grocka (mesto),Vučka Milićevića,Kuća,298,5.0,65000
557,Beograd,Grocka,Boleč,Tase Živančevića,Kuća,380,5+,190000
558,Beograd,Zvezdara,Bulevar kralja Aleksandra,Rebeke Vest,Kuća,105,5.0,149000
559,Beograd,Zemun,Pregrevica,Pregrevica,Kuća,273,5+,430000
560,Beograd,Vračar,Crveni krst,Cerska,Kuća,107,5+,280000
561,Beograd,Palilula,Krnjača,Zrenjaninski put,Kuća,310,5+,390000
562,Beograd,Zemun,Kalvarija,Josipa Kulundzica,Kuća,138,5.0,160000
563,Beograd,Novi Beograd,Ledine,Nikolaja Berđajeva,Kuća,640,5+,250000
564,Beograd,Voždovac,Lekino brdo,TREBINJSKA,Kuća,40,1.5,29000
565,Beograd,Zemun,Gardoš,Stara,Kuća,41,2.0,135000
566,Beograd,Voždovac,Bulevar oslobođenja,Milovana Marinkovića,Kuća,306,5+,650000
567,Beograd,Palilula,Borča,Obrovacka,Kuća,200,5.0,60000
568,Beograd,Zvezdara,Zvezdarska padina,Veselina Čajkanovića,Kuća,205,5.0,135000
569,Beograd,Palilula,Padinska skela,Padinska Skela,Kuća,155,1.0,44000
570,Beograd,Zemun,Altina,DOBANOVCKI PUT,Kuća,289,5+,199000
571,Beograd,Zemun,Prvomajska,Zeleznicka150,Kuća,150,4.0,125000
572,Beograd,Palilula,Višnjička Banja,Bočna uliica od Slanačkog puta,Kuća,200,5+,165000
573,Beograd,Zemun,Centar,Oračka,Kuća,105,3.5,130000
574,Beograd,Čukarica,Železnik,Posavskih partizana,Kuća,300,5+,300000
575,Beograd,Zemun,Meandri,Rada Končara,Kuća,79,3.0,85000
576,Beograd,Zemun,Meandri,Rada Končara,Kuća,131,5+,135000
577,Beograd,Čukarica,Banovo brdo,Rajka od Rasine,Kuća,180,4.5,230000
578,Beograd,Palilula,Višnjica,Drvarske česme,Kuća,1.328,5+,379000
579,Beograd,Zvezdara,Bulbulder,21 Divizije,Kuća,100,4.0,110000
580,Beograd,Čukarica,Sremčica,Krečanska,Kuća,220,3.0,120000
581,Beograd,Voždovac,Banjica,Baštovanska,Kuća,180,3.0,200000
582,Beograd,Zvezdara,Bulbulder,21-ve Divizije,Kuća,190,3.0,165000
583,Beograd,Voždovac,Zuce,Karagacka,Kuća,191,3.0,65000
584,Beograd,Zvezdara,Gradska bolnica,Trnavska,Kuća,90,4.0,100000
585,Beograd,Barajevo,Meljak,Dubravska,Kuća,130,5+,43000
586,Beograd,Savski venac,Dedinje,Mokranjčeva,Kuća,300,4.0,450000
587,Beograd,Rakovica,Miljakovac,Bogdana Žerajića,Kuća,109,3.0,119900
588,Beograd,Zemun,Kalvarija,Josipa Kulundžića,Kuća,138,5.0,160000
589,Beograd,Zvezdara,Olimp,Duvanjska,Kuća,220,5+,199000
590,Beograd,Grocka,Boleč,Bore Petrovića,Kuća,350,3.0,299900
591,Beograd,Zemun,Gardoš,GROBLJANSKA,Kuća,130,4.0,145000
592,Beograd,Rakovica,Resnik,Aleksandra Vojinovića,Kuća,50,2.0,32500
593,Beograd,Novi Beograd,Bežanijska kosa 1,Generala Mihajla Nedeljkovića,Kuća,220,4.5,270000
594,Beograd,Palilula,Višnjička Banja,Pavla Ugrinova,Kuća,388,5.0,179000
595,Beograd,Sopot,Babe,Babe,Kuća,60,2.5,21000
596,Beograd,Voždovac,Kumodraž,Jorgovana,Kuća,450,5+,135000
597,Beograd,Voždovac,Kumodraž,Brdska,Kuća,400,5.0,230000
598,Beograd,Novi Beograd,Ledine,Surčinska,Kuća,172,3.0,78000
599,Beograd,Zemun,Batajnica,Majora Zorana Radosavljevića,Kuća,160,5+,150000
600,Beograd,Grocka,Vrčin,Petra Drapšina,Kuća,148,3.0,72000
601,Beograd,Grocka,Vrčin,Kragujevacki put,Kuća,100,3.0,25000
602,Beograd,Voždovac,Ripanj,Prnjavor,Kuća,70,3.0,10000
603,Beograd,Barajevo,Lipovica,Stara Lipovica,Kuća,90,3.0,44000
604,Beograd,Savski venac,Dedinje,Baje Pivljanina,Kuća,285,5.0,490000
605,Beograd,Voždovac,Siva stena,Mitropolita Pavla Nenadovića,Kuća,430,5+,370000
606,Beograd,Novi Beograd,Bežanijska kosa 3,Surčinski put,Kuća,200,3.0,120000
607,Beograd,Zemun,Gornji grad,Svetotrojičina,Kuća,250,3.0,380000
608,Beograd,Zvezdara,Učiteljsko naselje,Podujevska,Kuća,65,3.0,57000
609,Beograd,Zemun,Novi grad,Geteova,Kuća,560,3.0,490000
610,Beograd,Barajevo,Beljina,Jovana Popovića,Kuća,160,5+,18000
611,Beograd,Voždovac,Kumodraž,Jorgovana,Kuća,335,3.0,190000
612,Beograd,Novi Beograd,Bežanijska kosa 1,Boce i Jakše,Kuća,165,4.0,185000
613,Beograd,Zemun,Meandri,Zadrugarska,Kuća,85,3.0,69000
614,Beograd,Zemun,Prvomajska,Zeleznicka150,Kuća,150,4.0,125000
615,Beograd,Voždovac,Voždovačka crkva,Gostivarska,Kuća,250,5+,235000
616,Beograd,Stari grad,Centar,Gospodar Jevremova,Kuća,456,5+,1400000
617,Beograd,Voždovac,Voždovačka crkva,Vozdovacka crkva,Kuća,250,5+,280000
618,Beograd,Voždovac,Banjica,Kolonija,Kuća,235,5.0,270000
619,Beograd,Savski venac,Dedinje,Alekse Bacvanskog,Kuća,350,5+,690000
620,Beograd,Rakovica,Petlovo brdo,Nićifora Ninkovića,Kuća,225,3.0,150000
621,Beograd,Čukarica,Banovo brdo,blagoja parovica 47,Kuća,132,0.5,125000
622,Beograd,Rakovica,Petlovo brdo,GOCKA,Kuća,105,3.0,135000
623,Beograd,Sopot,Avala,Tresnja,Kuća,300,3.0,16900
624,Beograd,Voždovac,Kumodraška,Kumodraška,Kuća,85,3.0,130000
625,Beograd,Palilula,Karaburma,Mirijevski bulevar,Kuća,220,4.0,109000
626,Beograd,Savski venac,Dedinje,Gornjačka,Kuća,270,3.0,450000
627,Beograd,Rakovica,Kanarevo brdo,1. šumadijske brigade,Kuća,230,3.0,205000
628,Beograd,Palilula,Višnjička Banja,Romena Rolana,Kuća,135,5.0,220000
629,Beograd,Zvezdara,Kluz,BUDMANIJEVA,Kuća,69,3.0,55000
630,Beograd,Zvezdara,Kluz,Živka Davidovića,Kuća,50,2.5,68000
631,Beograd,Palilula,Borča,Popova bara nova 2.,Kuća,338,5+,205000
632,Beograd,Grocka,Kaluđerica,Beogradska,Kuća,215,5+,160000
633,Beograd,Grocka,Boleč,Partizanska,Kuća,113,3.0,68000
634,Beograd,Novi Beograd,Bežanijska kosa 1,Velemajstora Bore Kostića,Kuća,110,5.0,270000
635,Beograd,Palilula,Krnjača,II Save Kovačevića,Kuća,85,3.0,55000
636,Beograd,Savski venac,Humska,Kavadarska,Kuća,210,4.5,520000
637,Beograd,Čukarica,Sremčica,Kapetana Deroka,Kuća,200,3.0,80000
638,Beograd,Čukarica,Cerak,Stojana Matića,Kuća,120,3.0,120000
639,Beograd,Palilula,Kotež,Ulica 5.,Kuća,135,3.0,76500
640,Beograd,Zemun,Batajnica,KATICE OPACIC,Kuća,200,5+,55000
641,Beograd,Voždovac,Kumodraž,Vojvode Stepe,Kuća,210,5+,160000
642,Beograd,Zemun,Novi grad,Krajiška,Kuća,200,3.0,190000
643,Beograd,Zvezdara,Olimp,Čingrijina,Kuća,44,2.0,75000
644,Beograd,Barajevo,Barajevo (mesto),Dragutina Jovanovića Karla,Kuća,105,4.0,33000
645,Beograd,Grocka,Vrčin,Nova Avalska 6,Kuća,56,3.5,33000
646,Beograd,Voždovac,Voždovačka crkva,KOD JOVE ILIĆA,Kuća,300,3.0,780000
647,Beograd,Voždovac,Voždovačka crkva,"KUMODRAŠKA, VITANOVAČKA",Kuća,105,3.0,150000
648,Beograd,Savski venac,Dedinje,"AUGUSTA CESARCA,TOPČIDERSKA  ZVEZDA",Kuća,150,3.0,750000
649,Beograd,Savski venac,Senjak,PUŠKINOVA,Kuća,350,3.0,720000
650,Beograd,Čukarica,Cerak,Kadinjačka,Kuća,120,3.0,116978
651,Beograd,Čukarica,Banovo brdo,Mire Popare,Kuća,80,3.0,98000
652,Beograd,Čukarica,Žarkovo,Vaznesenjska,Kuća,40,1.5,89000
653,Beograd,Čukarica,Sremčica,Porodice Mitrović,Kuća,382,5+,149990
654,Beograd,Voždovac,Medaković padina,Veselina Čajkanovića,Kuća,380,5+,230000
655,Beograd,Zemun,Pregrevica,Pregrevica,Kuća,380,5+,289900
656,Beograd,Lazarevac,Vrbovno,Novogradska,Kuća,56,2.0,25000
