,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Grejanje,Sprat,Ukupna spratnost,Cena
242,Beograd,Opština Vračar,Gradić Pejton,VOJVODE DRAGOMIRA ,Stan,57.0,2.0,CG,1,4,102000.0
243,Beograd,Opština Voždovac,Lekino brdo,Gospodara Vučića,Stan,46.0,2.0,TA,SUT,3,46900.0
244,Beograd,Opština Vračar,Južni bulevar,Sime Igumanova,Stan,85.0,2.5,CG,VPR,4,159000.0
245,Beograd,Opština Zvezdara,Gradska bolnica,Dimitrija Tucovića,Stan,85.0,3.0,EG,7,8,119000.0
246,Beograd,Opština Voždovac,Lekino brdo,Tetovska,Stan,33.0,1.5,EG,PR,3,49500.0
247,Beograd,Opština Voždovac,Lekino brdo,Miklošićeva,Stan,50.0,2.0,EG,3,4,78300.0
248,Beograd,Opština Voždovac,Medaković 3,Borivoja Stevanovića,Stan,53.0,2.0,CG,1,7,58000.0
249,Beograd,Opština Zemun,Meandri,Zagorska,Stan,79.0,2.5,CG,1,6,67000.0
250,Beograd,Opština Palilula,Krnjača,Grge Andrijanovića,Stan,42.0,1.5,TA,PR,3,35000.0
251,Beograd,Opština Novi Beograd,Blok 19a,Milentija Popovića,Stan,85.0,3.0,CG,3,6,110000.0
252,Beograd,Opština Voždovac,Bioskop Voždovac,Kralja Vladimira,Stan,66.0,2.0,EG,1,2,108000.0
253,Beograd,Opština Novi Beograd,YUBC,Bulevar Mihaila Pupina,Stan,150.0,5.0,CG,6,7,165000.0
254,Beograd,Opština Voždovac,Lekino brdo,Mažuranićeva,Stan,69.0,3.0,EG,2,3,99000.0
255,Beograd,Opština Palilula,Poštanska štedionica,Cvijićeva,Stan,60.0,2.0,TA,PR,5,108000.0
256,Beograd,Opština Voždovac,Ustanička,Ustanička,Stan,17.0,1.0,CG,4,8,24500.0
257,Beograd,Opština Palilula,Tašmajdan,Stanoja Glavasa,Stan,64.0,2.0,CG,5,7,86000.0
258,Beograd,Opština Palilula,Borča,Ratnih vojnih invalida,Stan,56.0,2.0,CG,2,5,43000.0
259,Beograd,Opština Voždovac,Hotel M,Mosorska,Stan,107.0,4.0,CG,2,4,140000.0
260,Beograd,Opština Savski venac,Nemanjina,Hajduk Veljkov venac,Stan,80.0,3.5,CG,1,7,130000.0
261,Beograd,Opština Stari grad,Skupština,Majke Jevrosime,Stan,97.0,3.0,CG,2,5,184000.0
262,Beograd,Opština Zemun,Zemun polje,Bertranda Rasela,Stan,65.0,2.5,CG,1,6,41000.0
263,Beograd,Opština Vračar,SC Vračar,Kneza od Semberije,Stan,32.0,1.0,TA,6,6,59000.0
264,Beograd,Opština Voždovac,Šumice,Splitska,Stan,77.0,3.0,CG,PR,4,85000.0
265,Beograd,Opština Čukarica,Cerak vinogradi,Kestenova,Stan,58.0,2.0,CG,3,3,58000.0
266,Beograd,Opština Zvezdara,Mirijevo,Dragoslava Srejovića,Stan,48.26,2.0,Norveški radijatori,1,3,48000.0
267,Beograd,Opština Vračar,Hram svetog Save,Sumatovacka,Stan,67.0,3.0,CG,1,3,127000.0
268,Beograd,Opština Voždovac,Autokomanda,OBLAKOVSKA,Stan,60.0,2.0,CG,3,3,80000.0
269,Beograd,Opština Čukarica,Cerak,Ljubice Ivošević,Stan,36.0,1.5,EG,2,2,35900.0
270,Beograd,Opština Voždovac,Banjica,Crnotravska,Stan,92.0,3.0,CG,21,24,79000.0
271,Beograd,Opština Vračar,Hram svetog Save,Dubljanska,Stan,69.0,2.5,CG,PR,1,89900.0
272,Beograd,Opština Voždovac,Medaković 3,Borivoja Stevanovica,Stan,57.0,2.0,CG,1,7,58000.0
273,Beograd,Opština Čukarica,Banovo brdo,Toše Jovanovića,Stan,77.0,2.5,CG,VPR,7,85000.0
274,Beograd,Opština Savski venac,Humska,kavadarska 16,Stan,121.0,3.0,EG,2,3,181500.0
275,Beograd,Opština Palilula,Tašmajdan,Svetozara Ćorovića,Stan,87.0,3.0,CG,3,5,175000.0
276,Beograd,Opština Vračar,Čubura,Mačvanska,Stan,70.0,2.5,EG,2,4,209910.0
277,Beograd,Opština Voždovac,Trošarina,Bulevar oslobođenja,Stan,57.0,2.0,CG,3,5,93000.0
278,Beograd,Opština Novi Beograd,Blok 21,Bulevar Mihaila Pupina,Stan,66.0,3.0,CG,4,5,84000.0
279,Beograd,Opština Novi Beograd,Blok 63,Gandijeva,Stan,50.0,1.5,CG,8,14,60000.0
280,Beograd,Opština Zvezdara,Mirijevo,16. oktobra,Stan,60.0,2.0,CG,6,10,53900.0
281,Beograd,Opština Voždovac,Braće Jerković,Meštrovićeva,Stan,55.0,2.5,TA,PR,4,46900.0
282,Beograd,Opština Novi Beograd,Blok 63,jurija gagarina,Stan,65.0,2.5,CG,17,19,65000.0
283,Beograd,Opština Savski venac,Senjak,ISTARSKA,Stan,154.0,4.0,CG,1,2,480000.0
284,Beograd,Opština Čukarica,Čukarička padina,Obalskih radnika,Stan,61.0,2.0,CG,6,8,65000.0
285,Beograd,Opština Palilula,Karaburma,MIRIJEVSKO BRDO,Stan,35.0,1.5,EG,1,4,35000.0
286,Beograd,Opština Voždovac,Medaković 3,Borivoja Stevanovića,Stan,98.0,3.5,CG,7,8,105000.0
287,Beograd,Opština Čukarica,Banovo brdo,Orfelinova,Stan,84.0,3.0,EG,VPR,3,182000.0
288,Beograd,Opština Zvezdara,Đeram pijaca,Djakovacka,Stan,56.0,2.5,CG,2,6,90000.0
289,Beograd,Opština Palilula,Karaburma,Patrisa Lumumbe,Stan,17.25,0.5,TA,3,5,18500.0
290,Beograd,Opština Zvezdara,Vukov Spomenik,Držićeva,Stan,77.0,3.0,EG,2,3,139000.0
291,Beograd,Opština Voždovac,FON - Bilećka,Kapetana Zavišića,Stan,166.0,5+,EG,PR,3,285000.0
292,Beograd,Opština Novi Beograd,Blok 44 (TC Piramida),Nehruova,Stan,75.0,2.5,CG,6,7,92000.0
293,Beograd,Opština Novi Beograd,Blok 19a,Milentija Popovića,Stan,57.0,2.5,CG,1,6,59000.0
294,Beograd,Opština Voždovac,Braće Jerković,Rajačka,Stan,39.0,1.0,TA,VPR,2,35000.0
295,Beograd,Opština Zvezdara,Mirijevo,Mihaila Bulgakova,Stan,40.0,1.5,EG,1,4,44000.0
296,Beograd,Opština Voždovac,Darvinova pošta,Danila Bojovića,Stan,66.0,3.0,TA,PR,2,89000.0
297,Beograd,Opština Vračar,Kalenić pijaca,Mlatišumina,Stan,28.0,1.0,CG,3,4,71000.0
298,Beograd,Opština Palilula,Karaburma,Jastrebačka,Stan,53.0,2.0,TA,2,4,47500.0
299,Beograd,Opština Zemun,Centar,Glavna,Stan,74.0,3.0,TA,2,4,96900.0
300,Beograd,Opština Rakovica,Vidikovac,Vidikovački venac,Stan,53.0,1.5,CG,6,10,55000.0
301,Beograd,Opština Palilula,Karaburma,Dr.Drage Ljocic,Stan,90.0,4.0,EG,4,5,75000.0
302,Beograd,Opština Novi Beograd,Blok 61,Dušana Vukasovića,Stan,93.0,4.0,CG,7,11,112000.0
303,Beograd,Opština Voždovac,Lekino brdo,Ibarska,Stan,60.0,2.5,EG,5,6,90000.0
304,Beograd,Opština Vračar,Neimar,Mihaila Gavrilovića,Stan,68.5,3.0,CG,1,5,157550.0
305,Beograd,Opština Zemun,Altina,Abebe Bikile 1a,Stan,48.0,2.0,EG,2,3,42000.0
306,Beograd,Opština Novi Beograd,Blok 62,Jurija Gagarina,Stan,78.0,3.0,CG,4,8,78000.0
307,Beograd,Opština Zemun,Batajnica,Kralja Radoslava,Stan,43.0,2.5,EG,PR,2,34000.0
308,Beograd,Opština Savski venac,Dedinje,Diane Budisavljević,Stan,90.0,2.5,EG,VPR,3,162000.0
309,Beograd,Opština Zvezdara,Mirijevo,Meše Selimovića,Stan,54.0,3.0,CG,VPR,3,49500.0
310,Beograd,Opština Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,85.0,3.0,CG,2,7,84900.0
311,Beograd,Opština Čukarica,Filmski grad,Ane Ahmatove,Stan,91.0,3.5,CG,VPR,4,98000.0
312,Beograd,Opština Rakovica,Vidikovac,Vidikovački venac,Stan,99.0,3.5,CG,6,9,89000.0
313,Beograd,Opština Zvezdara,Mirijevo,Dolačka,Stan,41.0,1.5,TA,3,4,30000.0
314,Beograd,Opština Vračar,Hram svetog Save,Nebojsina,Stan,61.0,2.0,CG,2,6,129000.0
315,Beograd,Opština Rakovica,Miljakovac,Čelebićka,Stan,71.0,3.0,CG,1,4,65000.0
316,Beograd,Opština Rakovica,Miljakovac,Borska,Stan,54.0,2.0,CG,5,6,49000.0
317,Beograd,Opština Savski venac,Centar,Kraljice Natalije,Stan,78.0,3.0,CG,PR,6,105011.0
318,Beograd,Opština Zvezdara,Mirijevo,Dragoslava Srejovića,Stan,43.0,1.5,EG,PSUT,4,30000.0
319,Beograd,Opština Voždovac,Medaković 2,Radovana Simića Cige,Stan,49.0,1.5,CG,8,10,52000.0
320,Beograd,Opština Voždovac,Lekino brdo,Ibarska,Stan,87.0,3.5,EG,5,6,130000.0
321,Beograd,Opština Čukarica,Žarkovo,Trgovačka,Stan,66.0,2.0,CG,8,9,66000.0
322,Beograd,Opština Palilula,Višnjička Banja,Draginje Adamović,Stan,56.0,2.0,EG,VPR,3,40000.0
323,Beograd,Opština Zvezdara,Vukov Spomenik,Vojvode Brane,Stan,87.0,3.5,CG,VPR,5,129000.0
324,Beograd,Opština Palilula,Karaburma,Marijane Gregoran,Stan,33.0,1.0,CG,PR,4,28000.0
325,Beograd,Opština Zvezdara,Gradska bolnica,Vojvode Sime Popovića,Stan,40.0,1.0,EG,8,9,49000.0
326,Beograd,Opština Voždovac,Banjica,Bulevar oslobodjenja,Stan,80.0,3.5,CG,3,6,79900.0
327,Beograd,Opština Palilula,Profesorska kolonija,Braće Grim,Stan,75.0,3.0,TA,3,4,105000.0
328,Beograd,Opština Zemun,Meandri,Bačka,Stan,76.0,3.0,CG,1,7,80000.0
329,Beograd,Opština Savski venac,Palata pravde,Durmitorska,Stan,94.0,3.0,CG,2,5,169500.0
330,Beograd,Opština Stari grad,Dorćol,Kneginje Ljubice/Cara Dušana,Stan,74.0,3.0,CG,5,6,139000.0
331,Beograd,Opština Zemun,Galenika,Vere Dimitrijević,Stan,47.0,3.0,TA,VPR,1,65000.0
332,Beograd,Opština Savski venac,Senjak,Sanje Živanovića,Stan,109.0,3.0,CG,PR,3,248000.0
333,Beograd,Opština Rakovica,Labudovo brdo,Ljubomira Ivkovića Šuce,Stan,88.0,3.5,CG,3,3,72000.0
334,Beograd,Opština Rakovica,Miljakovac,Stevana Opačića,Stan,53.0,1.5,CG,1,5,47900.0
335,Beograd,Opština Zvezdara,Mirijevo,Rudi Čajevac,Stan,44.0,2.0,CG,3,3,43500.0
336,Beograd,Opština Voždovac,Kumodraž,Vojvode Stepe,Stan,74.0,2.5,CG,1,4,66600.0
337,Beograd,Opština Rakovica,Labudovo brdo,Mrakovička,Stan,48.0,1.0,CG,2,4,40500.0
338,Beograd,Opština Zvezdara,Gradska bolnica,Dimitrija Tucovića,Stan,59.0,2.5,EG,6,8,88500.0
339,Beograd,Opština Zvezdara,Mirijevo,Tribalska,Stan,38.0,1.5,EG,3,3,27000.0
340,Beograd,Opština Vračar,Crveni krst,Prespanska,Stan,64.0,2.5,EG,2,4,99500.0
341,Beograd,Opština Novi Beograd,Blok 64,Gandijeva,Stan,43.0,1.5,CG,1,5,62000.0
342,Beograd,Opština Novi Beograd,Blok 29,Bulevar Zorana Djindjića,Stan,85.0,3.0,CG,7,7,96000.0
343,Beograd,Opština Stari grad,Centar,Kralja Milana,Stan,47.0,2.0,CG,3,4,95000.0
344,Beograd,Opština Palilula,Krnjača,Partizanski blok ul 1,Stan,49.0,2.5,Norveški radijatori,4,4,37000.0
345,Beograd,Opština Vračar,Hram svetog Save,Nebojšina,Stan,98.0,4.0,CG,2,4,193000.0
346,Beograd,Opština Stari grad,Kalemegdan,KARADJORDJEVA,Stan,95.0,4.0,EG,3,4,149000.0
347,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,Bulevar kralja Aleksandra,Stan,62.0,2.5,CG,8,9,93000.0
348,Beograd,Opština Novi Beograd,Blok 63,Nehruova,Stan,86.0,3.0,CG,3,18,100000.0
349,Beograd,Opština Stari grad,Dorćol,Visokog Stevana,Stan,65.0,2.5,CG,3,8,120000.0
350,Beograd,Opština Vračar,Bulevar kralja Aleksandra,Sredačka,Stan,52.0,2.0,TA,VPR,4,69000.0
351,Beograd,Opština Palilula,Višnjička Banja,Višnjički venac,Stan,72.0,3.0,CG,4,4,58000.0
352,Beograd,Opština Voždovac,Konjarnik,Karla Lukača,Stan,51.0,2.0,CG,5,5,75000.0
353,Beograd,Opština Palilula,Kotež,Augusta Šenoe,Stan,115.0,4.0,EG,2,2,55000.0
354,Beograd,Opština Palilula,Centar,Stanka Vraza,Stan,37.0,1.0,CG,VPR,3,55500.0
355,Beograd,Opština Novi Beograd,Blok 63,Gandijeva,Stan,37.0,1.0,CG,5,7,58000.0
356,Beograd,Opština Voždovac,Konjarnik,Rudo,Stan,73.0,3.0,CG,13,27,73000.0
357,Beograd,Opština Zemun,Centar,Gospodska,Stan,173.0,5.0,TA,1,1,170000.0
358,Beograd,Opština Voždovac,Autokomanda,Jove Ilića,Stan,135.0,3.0,CG,3,5,220000.0
359,Beograd,Opština Rakovica,Stari Košutnjak,Pere Velimirovica,Stan,53.0,1.5,CG,2,4,59000.0
360,Beograd,Opština Rakovica,Kanarevo brdo,Borska,Stan,62.0,2.5,CG,2,10,56900.0
361,Beograd,Opština Zvezdara,Mirijevo,16.oktobar,Stan,60.0,2.0,CG,7,10,45900.0
362,Beograd,Opština Voždovac,Autokomanda,Trise Kaclerovica ,Stan,70.0,2.5,CG,2,9,79000.0
363,Beograd,Opština Rakovica,Petlovo brdo,17 Oktobra,Stan,33.0,1.5,EG,1,4,36990.0
364,Beograd,Opština Zemun,Galenika,Milice Šuvaković,Stan,50.0,2.0,CG,10,10,41000.0
365,Beograd,Opština Novi Beograd,Bežanijska kosa 2,Rška Dimitrijevića,Stan,53.0,2.0,CG,2,2,65000.0
366,Beograd,Opština Novi Beograd,Arena,Antifasisticke borbe,Stan,76.0,2.5,CG,2,6,115900.0
367,Beograd,Opština Zvezdara,Učiteljsko naselje,Dr. Velizara Kosnovića,Stan,57.0,2.5,CG,4,5,60000.0
368,Beograd,Opština Zemun,Donji grad,Petra Kocića 14,Stan,46.56,2.0,CG,2,7,78686.0
369,Beograd,Opština Voždovac,Medaković 2,Radovana Simića-Cige,Stan,49.0,2.5,CG,7,7,51000.0
370,Beograd,Opština Zemun,Galenika,Jovana Stoisavljevića,Stan,72.0,2.5,CG,VPR,5,66000.0
371,Beograd,Opština Palilula,Borča,Popovačka,Stan,47.0,2.0,EG,1,3,26000.0
372,Beograd,Opština Voždovac,Autokomanda,Bulevar oslobođenja,Stan,140.0,4.0,CG,3,3,280000.0
373,Beograd,Opština Vračar,Crveni krst,Kajmakčalanska,Stan,153.0,3.0,CG,4,5,307000.0
374,Beograd,Opština Zvezdara,Mirijevo,Vojina Đurašinovića,Stan,72.0,2.5,CG,2,8,72000.0
375,Beograd,Opština Stari grad,Gundulićev venac,Đorđa Jovanovića,Stan,80.0,2.0,TA,2,4,118000.0
376,Beograd,Opština Novi Beograd,Blok 44 (TC Piramida),Nehruova,Stan,83.0,3.0,CG,6,6,87900.0
377,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,Banjska,Stan,65.0,2.5,EG,1,4,78000.0
378,Beograd,Opština Rakovica,Vidikovac,Patrijarha Joanikija,Stan,62.0,2.0,CG,7,7,48900.0
379,Beograd,Opština Čukarica,Filmski grad,Jablanička,Stan,87.0,3.0,CG,1,5,96000.0
380,Beograd,Opština Vračar,Karađorđev park,Rudnička,Stan,123.0,5+,CG,4,4,170000.0
381,Beograd,Opština Zemun,Donji grad,Petra Kocića 14,Stan,64.29,3.0,CG,3,7,112507.0
382,Beograd,Opština Vračar,Crveni krst,Vojislava Ilića,Stan,92.0,4.0,CG,7,7,130000.0
383,Beograd,Opština Zemun,Gornji grad,Banijska,Stan,71.0,2.5,CG,2,22,64000.0
384,Beograd,Opština Palilula,Profesorska kolonija,Ljube Stojanovića,Stan,43.0,1.5,CG,5,5,50000.0
385,Beograd,Opština Zemun,Retenzija,Palmira Toljatija,Stan,102.0,3.5,CG,2,7,145000.0
386,Beograd,Opština Vračar,Cvetni trg,Mišarska,Stan,21.0,1.0,Podno,VPR,2,53000.0
387,Beograd,Opština Rakovica,Vidikovac,Vidikovački venac,Stan,103.0,3.0,CG,3,4,86000.0
388,Beograd,Opština Čukarica,Žarkovo,Marine Veličković,Stan,74.0,3.5,CG,2,5,69000.0
389,Beograd,Opština Voždovac,Lekino brdo,Miklošićeva,Stan,58.0,2.0,EG,1,4,89900.0
390,Beograd,Opština Stari grad,Obilićev venac,MARSALA BIRJUZOVA,Stan,83.0,3.0,TA,2,3,144000.0
391,Beograd,Opština Čukarica,Julino brdo,Porucnika Spasica i Masare,Stan,63.0,2.0,CG,3,9,65000.0
392,Beograd,Opština Voždovac,Vojvode Stepe,Ljube Šercera,Stan,63.0,2.5,CG,2,4,92900.0
393,Beograd,Opština Rakovica,Resnik,Jelezovačka,Stan,42.0,1.5,CG,2,4,32000.0
394,Beograd,Opština Zvezdara,Mirijevo,petrarkina,Stan,56.0,2.0,CG,9,10,52900.0
395,Beograd,Opština Zvezdara,Dimitrija Tucovića,Dimitrija Tucovića,Stan,61.0,3.0,CG,5,8,115000.0
396,Beograd,Opština Čukarica,Čukarička padina,Lazarevački drum,Stan,62.0,2.0,CG,7,8,60000.0
397,Beograd,Opština Zemun,Batajnica,Kralja Radoslava,Stan,48.0,3.0,EG,PR,2,37000.0
398,Beograd,Opština Novi Beograd,Hotel Jugoslavija,Bulevar Nikole Tesle,Stan,67.0,2.0,CG,4,4,79000.0
399,Beograd,Opština Rakovica,Vidikovac,SRETENA MLADENOVICA MIKE,Stan,38.0,1.5,EG,3,5,34000.0
400,Beograd,Opština Zvezdara,Mirijevo,Jovanke Radakovic 37 d,Stan,66.0,2.0,EG,1,3,57500.0
401,Beograd,Opština Čukarica,Čukarička padina,Lazarevački drum,Stan,75.0,2.5,CG,6,7,79900.0
402,Beograd,Opština Stari grad,Dorćol,Jelisavete Načić,Stan,51.0,2.0,CG,PSUT,5,50000.0
403,Beograd,Opština Rakovica,Kneževac,Slavka Rodica,Stan,41.0,1.5,EG,2,4,33000.0
404,Beograd,Opština Novi Beograd,Blok 70 (kineski tržni centar), Jurija Gagarina,Stan,79.0,3.0,CG,9,9,86000.0
405,Beograd,Opština Palilula,Krnjača,Grge Andrijanovića,Stan,42.0,1.5,TA,PR,3,35000.0
406,Beograd,Opština Savski venac,Resavska,Resavska,Stan,53.0,2.0,CG,7,8,89000.0
407,Beograd,Opština Stari grad,Dorćol,Tadeuša Košćuška,Stan,52.0,2.5,CG,7,7,110000.0
408,Beograd,Opština Palilula,Kotež,Veletinska ,Stan,38.0,1.5,EG,3,3,30000.0
409,Beograd,Opština Vračar,SC Vračar,Sime Igumanova,Stan,88.0,4.0,CG,3,12,110000.0
410,Beograd,Opština Čukarica,Banovo brdo,Mirosavljeva,Stan,28.0,0.5,CG,3,6,42000.0
411,Beograd,Opština Stari grad,Gundulićev venac,Venizelosova,Stan,93.0,4.0,CG,2,6,180000.0
412,Beograd,Opština Zvezdara,Vukov Spomenik,Banjska,Stan,61.0,2.5,Norveški radijatori,1,4,84000.0
413,Beograd,Opština Savski venac,Dedinje,Milana Blagojevića Španca,Stan,40.0,1.5,Gas,3,4,58500.0
414,Beograd,Opština Zvezdara,Bulevar kralja Aleksandra,Bulevar kralja Aleksandra,Stan,75.0,2.5,CG,4,6,107900.0
415,Beograd,Opština Stari grad,Dorćol,Miće Popovića,Stan,101.0,3.0,TA,PR,2,99000.0
416,Beograd,Opština Novi Beograd,Fontana,Otona Župančiča,Stan,58.0,2.0,CG,4,8,75000.0
417,Beograd,Opština Rakovica,Miljakovac,Borska,Stan,40.0,1.0,CG,3,5,37000.0
418,Beograd,Opština Zvezdara,Učiteljsko naselje,Donska,Stan,58.0,2.5,EG,2,2,82940.0
419,Beograd,Opština Voždovac,Bioskop Voždovac,Jove Ilića,Stan,140.0,5.0,CG,3,5,229900.0
420,Beograd,Opština Zvezdara,Bulbulder,Ljubice Luković,Stan,57.0,2.5,EG,3,3,71900.0
421,Beograd,Opština Zvezdara,Đeram pijaca,Đevđelijska,Stan,34.0,1.5,Norveški radijatori,1,4,62000.0
422,Beograd,Opština Novi Beograd,Blok 62,Nehruova,Stan,51.0,1.5,CG,1,9,62000.0
423,Beograd,Opština Zvezdara,Zvezdarska padina,Veselina Čajkanovića,Stan,61.0,2.0,EG,2,3,55000.0
424,Beograd,Opština Zemun,Galenika,Jovana Stojsavljevica,Stan,50.0,2.5,CG,10,11,56000.0
425,Beograd,Opština Stari grad,Centar,Hilandarska,Stan,138.0,4.0,CG,2,6,400000.0
426,Beograd,Opština Novi Beograd,Blok 28,Milutina Milankovića,Stan,75.0,2.5,CG,12,16,79900.0
427,Beograd,Opština Voždovac,FON - Bilećka,JOVE ILIĆA,Stan,260.0,5+,CG,3,3,475000.0
428,Beograd,Opština Voždovac,Banjica,Paunova ulica 84,Stan,74.0,3.0,CG,6,7,99999.0
429,Beograd,Opština Zvezdara,Mirijevo,Šejkina,Stan,55.0,2.5,CG,PSUT,3,34000.0
430,Beograd,Opština Voždovac,Braće Jerković,Mickijevićeva,Stan,77.0,3.0,TA,VPR,1,82000.0
431,Beograd,Opština Zvezdara,Slavujev venac,Mariborska,Stan,58.0,1.0,CG,4,5,93500.0
432,Beograd,Opština Čukarica,Čukarička padina,Mladena Mitrića,Stan,69.0,2.5,CG,7,8,72600.0
433,Beograd,Opština Zvezdara,Mirijevo,Mihaila Bulgakova 8a,Stan,79.0,4.0,EG,1,3,76000.0
434,Beograd,Opština Novi Beograd,Blok 37,Bulevar Arsenija Čarnojevića,Stan,101.0,4.0,CG,10,16,169000.0
435,Beograd,Opština Zvezdara,Mirijevo,mirijevski venac,Stan,64.0,2.5,CG,6,9,63900.0
436,Beograd,Opština Palilula,Višnjička Banja,Darinke Jevrić,Stan,81.0,2.5,Gas,PR,3,63000.0
437,Beograd,Opština Čukarica,Banovo brdo,Orfelinova,Stan,61.0,2.0,EG,PR,3,100600.0
438,Beograd,Opština Stari grad,Kopitareva gradina,Hilandarska,Stan,95.0,3.0,CG,3,4,169000.0
439,Beograd,Opština Palilula,Karaburma,Salvadora Aljendea,Stan,53.0,2.0,TA,3,3,45900.0
440,Beograd,Opština Novi Beograd,Blok 63,Nehruova,Stan,87.0,3.0,CG,14,18,73950.0
441,Beograd,Opština Novi Beograd,Blok 37,Bulevar Arsenija Čarnojevića,Stan,99.0,3.5,CG,13,15,95500.0
442,Beograd,Opština Vračar,Kalenić pijaca,Trnska,Stan,45.0,1.0,CG,VPR,4,81000.0
443,Beograd,Opština Novi Beograd,Blok 63,Nehruova,Stan,87.0,3.0,CG,14,18,73950.0
444,Beograd,Opština Savski venac,Kneza Miloša,Durmitorska ,Stan,61.0,2.0,EG,4,6,87000.0
445,Beograd,Opština Novi Beograd,Blok 65,Omladinskih brigada,Stan,73.0,2.0,CG,1,6,154000.0
446,Beograd,Opština Palilula,Karaburma,Dr Đorđa Joanovića,Stan,42.0,1.5,TA,3,4,40000.0
447,Beograd,Opština Novi Beograd,Bežanijska kosa 1,PEDJE MILOSAVLJEVICA,Stan,86.0,3.5,CG,4,6,95000.0
448,Beograd,Opština Čukarica,Filmski grad,Arcibalda Rajsa,Stan,90.0,3.0,CG,3,4,109000.0
449,Beograd,Opština Voždovac,Vojislava Ilića,Mokroluska,Stan,42.0,1.0,CG,7,7,41000.0
450,Beograd,Opština Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,91.0,3.0,CG,6,7,110000.0
451,Beograd,Opština Voždovac,Vojvode Stepe,Kačerska,Stan,42.0,2.0,TA,PR,1,43900.0
452,Beograd,Opština Rakovica,Miljakovac,Borska,Stan,34.0,1.5,TA,PR,3,39000.0
453,Beograd,Opština Palilula,Centar,Čarlija Čaplina,Stan,73.0,2.0,CG,1,5,110000.0
454,Beograd,Opština Novi Beograd,Blok 61,Jurija Gagarina,Stan,30.0,0.5,CG,14,14,36500.0
455,Beograd,Opština Novi Beograd,Blok 62,Dušana Vukasovića,Stan,81.0,3.5,CG,8,9,80000.0
456,Beograd,Opština Savski venac,Dedinje,Kod Pinka,Stan,103.0,3.0,CG,PR,4,144000.0
457,Beograd,Opština Novi Beograd,Blok 21,Bulevar Mihaila Pupina,Stan,99.0,4.0,CG,2,16,135000.0
458,Beograd,Opština Voždovac,Braće Jerković,Brace Jerkovic,Stan,64.0,2.0,CG,7,11,51900.0
459,Beograd,Opština Novi Beograd,Bežanijska kosa 1,Partizanske Avijacije,Stan,94.0,4.0,CG,3,4,107000.0
460,Beograd,Opština Stari grad,Studentski trg,Kapetan Mišina,Stan,90.0,3.5,CG,2,4,222000.0
461,Beograd,Opština Rakovica,Vidikovac,Vidikovački venac,Stan,55.0,1.5,CG,11,11,55000.0
462,Beograd,Opština Zvezdara,Vukov Spomenik,BANJSKA,Stan,65.0,3.0,TA,2,4,79000.0
463,Beograd,Opština Vračar,Kalenić pijaca,Pozarevacka,Stan,54.0,2.5,CG,2,4,99900.0
464,Beograd,Opština Palilula,Krnjača,Koste Josipovića,Stan,64.0,2.0,CG,3,4,36000.0
465,Beograd,Opština Stari grad,Bajlonijeva pijaca,Šantićeva,Stan,110.0,4.0,TA,2,3,229000.0
466,Beograd,Opština Zvezdara,Đeram pijaca,Živojina Žujovica,Stan,78.0,3.0,CG,4,7,125000.0
467,Beograd,Opština Novi Beograd,Blok 62,Dušana Vukasovića,Stan,50.0,1.5,CG,8,16,75000.0
468,Beograd,Opština Stari grad,Centar,Kralja Petra,Stan,100.0,3.5,CG,4,5,220000.0
469,Beograd,Opština Voždovac,FON - Bilećka,Kalnička,Stan,305.0,5.0,EG,VPR,4,209000.0
470,Beograd,Opština Novi Beograd,Arena,Antifašističke borbe,Stan,96.0,3.0,CG,3,6,150000.0
471,Beograd,Opština Čukarica,Filmski grad,ILIJE STOJADINOVICA,Stan,79.0,3.0,CG,3,6,105900.0
472,Beograd,Opština Čukarica,Julino brdo,Porucnika Spasica i Masere,Stan,81.0,3.0,CG,7,14,73000.0
473,Beograd,Opština Zemun,Centar,Cetinjska,Stan,12.0,1.0,EG,PR,1,13500.0
474,Beograd,Opština Novi Beograd,Bežanijska kosa 2,Nedeljka Gvozdenovića,Stan,79.0,2.5,CG,2,4,89000.0
475,Beograd,Opština Stari grad,Centar,Džordža Vašingtona,Stan,90.0,2.5,TA,1,4,140000.0
476,Beograd,Opština Voždovac,Šumice,Strumička,Stan,77.0,4.0,CG,3,4,125000.0
477,Beograd,Opština Rakovica,Kanarevo brdo,Vukasovićeva,Stan,56.0,2.0,CG,VPR,4,48000.0
478,Beograd,Opština Čukarica,Cerak vinogradi,Kestenova,Stan,58.0,2.0,CG,3,3,58000.0
479,Beograd,Opština Čukarica,Žarkovo,REPISKA,Stan,68.0,3.0,EG,3,3,70000.0
480,Beograd,Opština Stari grad,Skadarlija,Strahinjića Bana,Stan,110.0,3.0,CG,VPR,4,180000.0
481,Beograd,Opština Zvezdara,Denkova bašta,Dr Velizara Kosanovića 56,Stan,63.0,2.5,CG,4,8,91350.0
482,Beograd,Opština Vračar,Bulevar kralja Aleksandra,Kneza od Semberije,Stan,75.0,2.5,CG,5,5,79900.0
483,Beograd,Opština Palilula,Karaburma,MARIJANE GREGORAN,Stan,51.0,2.5,TA,3,5,53900.0
