,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Cena
287,Beograd,Vra?ar,Hram svetog Save,Hadzi Melentijeva,Stan,69.0,3.0,114000.0
288,Beograd,Palilula,Palilulska pijaca,27.marta,Stan,70.0,3.0,109000.0
289,Beograd,Palilula,Profesorska kolonija,Bra?e Grim,Stan,75.0,3.0,105000.0
290,Beograd,Zemun,Centar,Jovana Suboti?a,Stan,107.0,3.5,128000.0
291,Beograd,Novi Beograd,Blok 22,Dr Zorana ?in?i?a,Stan,75.0,3.0,103000.0
292,Beograd,Stari grad,Centar,Hilandarska,Stan,138.0,4.0,400000.0
293,Beograd,Novi Beograd,Opština,Omladinskih brigada,Stan,66.0,3.0,89000.0
294,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,85.0,3.5,76500.0
295,Beograd,Zvezdara,Mirijevo,Matice srpske,Stan,26.0,1.0,29000.0
296,Beograd,Novi Beograd,Stari Merkator,Goce Delceva,Stan,45.0,2.0,72000.0
297,Beograd,Novi Beograd,Blok 63,Nehruova,Stan,87.0,3.0,73950.0
298,Beograd,Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,36.0,1.5,57600.0
299,Beograd,Rakovica,Petlovo brdo,okretnica,Stan,57.0,2.5,44500.0
300,Beograd,Palilula,Karaburma,Pjera Krizanjica 4,Stan,47.0,1.5,45000.0
301,Beograd,Voždovac,Bra?e Jerkovi?,Vojvode Vlahovi?a,Stan,41.0,1.5,45100.0
302,Beograd,Voždovac,Bra?e Jerkovi?,Vojvode Vlahovi?a,Stan,33.0,1.5,33000.0
303,Beograd,?ukarica,Bele vode,Bra?e Vu?kovi?,Stan,20.0,0.5,18000.0
304,Beograd,Zemun,Meandri,Sremskih boraca,Stan,79.0,2.5,67000.0
305,Beograd,Novi Beograd,Blok 23,Bulevar Milutina Milankovi?a,Stan,73.0,3.0,91500.0
306,Beograd,Novi Beograd,Dr Ivana Ribara,Dr.Ivana Ribara,Stan,100.0,3.5,90000.0
307,Beograd,Novi Beograd,Blok 44 (TC Piramida),Nehruova,Stan,66.0,2.0,79000.0
308,Beograd,Novi Beograd,Blok 63,Jurija Gagarina,Stan,65.0,2.5,63500.0
309,Beograd,Vra?ar,?ubura,Vojvode Dragomira,Stan,60.0,2.0,102000.0
310,Beograd,Novi Beograd,Arena,Španskih boraca,Stan,81.0,3.0,139000.0
311,Beograd,?ukarica,Cerak vinogradi,Crvenih hrastova,Stan,65.0,2.5,68500.0
312,Beograd,Voždovac,Konjarnik,Zidarska,Stan,73.0,3.0,69900.0
313,Beograd,Zemun,Gornji grad,Karlova?ka,Stan,65.0,2.0,61900.0
314,Beograd,Novi Beograd,Blok 63,Nehruova,Stan,87.0,3.0,73950.0
315,Beograd,Zemun,Prvomajska,Prvomajska,Stan,30.0,1.0,27500.0
316,Beograd,Novi Beograd,Blok 22,Bulevar Arsenija ?arnojevi?a,Stan,51.0,2.0,85000.0
317,Beograd,Zemun,Novi grad,Vojni put 2,Stan,37.0,1.5,37000.0
318,Beograd,Vra?ar,Hram svetog Save,Šumatova?ka,Stan,67.0,3.0,127000.0
319,Beograd,Voždovac,Medakovi? 3,Bra?e Srni?,Stan,55.0,2.0,57000.0
320,Beograd,Savski venac,Centar,Bir?aninova,Stan,81.0,3.0,136000.0
321,Beograd,Zvezdara,Mirijevo,Mirijevski venac 6,Stan,60.0,2.0,51000.0
322,Beograd,Palilula,Karaburma,MARIJANE GREGORAN,Stan,51.0,2.5,53900.0
323,Beograd,Zvezdara,Lion,Trajka Stamenkovi?a,Stan,71.0,2.0,119900.0
324,Beograd,Novi Beograd,Blok 63,Nehruova,Stan,87.0,3.0,73950.0
325,Beograd,Palilula,Centar,?arlija ?aplina,Stan,73.0,2.0,110000.0
326,Beograd,Rakovica,Kanarevo brdo,Borska,Stan,50.0,1.5,46000.0
327,Beograd,Palilula,Karaburma,Salvadora Aljendea,Stan,23.0,1.5,27000.0
328,Beograd,Novi Beograd,Blok 62,JURIJA GAGARINA,Stan,41.0,1.5,53000.0
329,Beograd,Voždovac,Bra?e Jerkovi?,Vojvode Vlahovi?a 25ž,Stan,30.0,1.0,39000.0
330,Beograd,?ukarica,Cerak,KOSMAJSKA,Stan,71.0,2.5,85000.0
331,Beograd,?ukarica,Banovo brdo,Pozeska,Stan,72.0,2.5,79900.0
332,Beograd,Novi Beograd,Blok 45 (TC Enjub),Jurija Gagarina,Stan,90.0,3.0,84000.0
333,Beograd,Novi Beograd,Fontana,Pariske komune,Stan,56.0,2.0,74500.0
334,Beograd,Palilula,Bor?a,zrenjaninski put 153,Stan,40.0,2.0,25000.0
335,Beograd,Rakovica,Miljakovac,?elebi?ka,Stan,71.0,3.0,65000.0
336,Beograd,Zvezdara,Lipov lad,Kajmakcalanska,Stan,105.0,4.0,200000.0
337,Beograd,Stari grad,Kalemegdan,Strahinjica bana,Stan,51.0,2.0,110000.0
338,Beograd,Vra?ar,Hram svetog Save,Nebojšina,Stan,98.0,4.0,193000.0
339,Beograd,Rakovica,Resnik,Edvarda Griga,Stan,72.0,2.5,58000.0
340,Beograd,Zvezdara,Mirijevo,Mihaila Bulgakova,Stan,40.0,1.5,44000.0
341,Beograd,Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,58.0,2.0,68900.0
342,Beograd,Grocka,Grocka (mesto),Srpsko Gr?kog prijateljstva,Stan,69.0,2.5,35000.0
343,Beograd,Vra?ar,Krunska,Ki?evska,Stan,106.0,3.5,239000.0
344,Beograd,Palilula,Višnji?ka Banja,Visnjicki venac,Stan,91.0,3.0,80000.0
345,Beograd,Voždovac,FON - Bile?ka,Pukovnika Pejovica,Stan,40.0,1.5,65000.0
346,Beograd,Zemun,Prvomajska,Milana Uzelca,Stan,55.0,2.0,52000.0
347,Beograd,Novi Beograd,Blok 33,Bulevar Zorana ?in?i?a,Stan,67.0,2.5,85000.0
348,Beograd,?ukarica,Cerak,Bitoljska,Stan,91.0,3.0,66000.0
349,Beograd,Stari grad,Centar,Dositejeva,Stan,120.0,5.0,160000.0
350,Beograd,Vra?ar,Hram svetog Save,Svetog Save,Stan,96.0,3.0,207000.0
351,Beograd,Vra?ar,Hram svetog Save,Patrijarha Varnave,Stan,105.0,3.0,180000.0
352,Beograd,Zemun,Batajnica,Prvog sremskog odreda,Stan,25.0,0.5,19000.0
353,Beograd,Voždovac,Bra?e Jerkovi?,Vojvode Vlahovi?a,Stan,34.0,1.5,38000.0
354,Beograd,?ukarica,Banovo brdo,Toše Jovanovi?a,Stan,64.0,2.0,83000.0
355,Beograd,Zvezdara,Zeleno brdo,Bul Kralja Aleksandra,Stan,91.0,3.0,105000.0
356,Beograd,Voždovac,Lekino brdo,Bra?e Kova?,Stan,83.0,4.0,150000.0
357,Beograd,Vra?ar,Neimar,Hadži Melentijeva,Stan,51.0,1.5,90000.0
358,Beograd,Vra?ar,Neimar,Hadži Melentijeva,Stan,49.0,1.0,90000.0
359,Beograd,Savski venac,Ekonomski fakultet,Kara?or?eva,Stan,90.0,4.0,98900.0
360,Beograd,?ukarica,Banovo brdo,Kraljice Katarine,Stan,92.0,4.0,116000.0
361,Beograd,Vra?ar,Crveni krst,Sazonova,Stan,97.0,3.5,174600.0
362,Beograd,Vra?ar,Crveni krst,Sazonova,Stan,60.0,2.0,107280.0
363,Beograd,Vra?ar,Crveni krst,Sazonova,Stan,41.0,1.5,71500.0
364,Beograd,Zvezdara,Mirijevo,Mirijevski venac br. 32,Stan,80.0,3.0,67500.0
365,Beograd,Savski venac,Gavrila Principa,Gavrila Principa,Stan,130.0,4.0,117000.0
366,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,48.0,1.5,59800.0
367,Beograd,Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,29.0,1.0,46400.0
368,Beograd,Palilula,Tašmajdan,Stanoja Glavasa,Stan,64.0,2.0,86000.0
369,Beograd,Stari grad,Terazije,Kralja Milana,Stan,71.0,3.0,142000.0
370,Beograd,Palilula,Krnja?a,Koste Josipovi?a,Stan,64.0,2.0,36000.0
371,Beograd,Zvezdara,Mirijevo,Dragoslav ?or?evi?a Goše 14a,Stan,42.0,1.5,45300.0
372,Beograd,Voždovac,Banjica,Crnotravska,Stan,118.0,3.5,80000.0
373,Beograd,Voždovac,Bra?e Jerkovi?,Meštrovi?eva,Stan,42.0,1.5,49990.0
374,Beograd,Zemun,Altina,Ljiljane Krsti? 2t,Stan,41.0,2.0,34400.0
375,Beograd,Zemun,Meandri,Ugrinova?ka 143b,Stan,64.0,2.0,67900.0
376,Beograd,Zemun,Meandri,Ugrinova?ka 143b,Stan,59.0,2.0,62900.0
377,Beograd,Zemun,Meandri,Ugrinova?ka 143b,Stan,60.0,2.5,62900.0
378,Beograd,Novi Beograd,Blok 19a,Milentija Popovi?a,Stan,57.0,2.0,61000.0
379,Beograd,Vra?ar,Crveni krst,Mileševska,Stan,80.0,2.0,189000.0
380,Beograd,Vra?ar,Kaleni? pijaca,Baba Višnjina,Stan,92.0,3.5,186000.0
381,Beograd,Vra?ar,Južni bulevar,Južni bulevar,Stan,55.0,2.0,76000.0
382,Beograd,Stari grad,Dor?ol,Kneginje Ljubice,Stan,102.0,4.0,170000.0
383,Beograd,Zvezdara,Gradska bolnica,?ingrijina,Stan,80.0,3.0,130000.0
384,Beograd,Zvezdara,Lipov lad,Ulcinjska,Stan,66.0,3.0,112000.0
385,Beograd,Zvezdara,Denkova bašta,Mis Irbijeve,Stan,65.0,3.0,89500.0
386,Beograd,Savski venac,Dedinje,Diane Budisavljevi?,Stan,90.0,2.5,162000.0
387,Beograd,Novi Beograd,Blok 37,Bulevar Arsenija ?arnojevi?a,Stan,101.0,4.0,169000.0
388,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,87.0,3.5,99000.0
389,Beograd,Palilula,Višnji?ka Banja,Višnji?ki venac,Stan,68.0,2.5,72000.0
390,Beograd,Novi Beograd,Blok 38,Omladinskih Brigada,Stan,72.0,2.5,89000.0
391,Beograd,Zvezdara,Denkova bašta,Dr Velizara Kosanovi?a,Stan,39.0,1.5,62400.0
392,Beograd,Zvezdara,Denkova bašta,Dr Velizara Kosanovi?a,Stan,51.0,1.5,73950.0
393,Beograd,Palilula,Profesorska kolonija,Bulevar Despota Stefana,Stan,85.0,3.5,120000.0
394,Beograd,Voždovac,Centar,Bile?ka,Stan,43.0,1.5,59000.0
395,Beograd,Palilula,Krnja?a,grge andrijanovi?a ,Stan,26.0,0.5,20000.0
396,Beograd,Palilula,Krnja?a, PRVI PARTIZANSKI BLOK,Stan,31.0,1.5,24000.0
397,Beograd,Rakovica,Miljakovac,Borska,Stan,62.0,2.0,72000.0
398,Beograd,Vra?ar,SC Vra?ar,Kneza od Semberije,Stan,32.0,1.0,59000.0
399,Beograd,Savski venac,Centar,Vojvode Milenka,Stan,87.0,3.0,139000.0
400,Beograd,Zvezdara,Zvezdarska padina,Živka Davidovi?a 85/A,Stan,49.0,2.0,78177.0
401,Beograd,Stari grad,Kralja Milana,Kralja Milana,Stan,47.0,2.0,85000.0
402,Beograd,Zvezdara,Cvetkova pijaca,Živka Davidovi?a,Stan,27.0,0.5,27000.0
403,Beograd,Rakovica,Centar,Ribar?eva 14,Stan,82.0,3.0,59000.0
404,Beograd,Novi Beograd,Blok 21,Milentija Popovi?a,Stan,55.0,3.0,78000.0
405,Beograd,Savski venac,Svetozara Markovi?a,Kralja Milutina,Stan,47.0,1.0,92000.0
406,Beograd,Novi Beograd,Blok 37,Bulevar Arsenija Carnojevica,Stan,90.0,3.0,103000.0
407,Beograd,Novi Beograd,Blok 63,Nehruova,Stan,87.0,3.0,73950.0
408,Beograd,?ukarica,Žarkovo,Repiška,Stan,83.0,3.0,85000.0
409,Beograd,?ukarica,?ukari?ka padina,Lazareva?ki drum,Stan,75.0,2.5,79900.0
410,Beograd,Rakovica,Miljakovac,Vukasoviceva,Stan,66.0,2.5,55000.0
411,Beograd,Zvezdara,Dimitrija Tucovi?a,Dimitrija Tucovi?a,Stan,165.0,3.0,200000.0
412,Beograd,Palilula,Poštanska štedionica,Dalmatinska,Stan,121.0,5.0,140000.0
413,Beograd,Stari grad,Terazije,Nuši?eva,Stan,84.0,4.0,250000.0
414,Beograd,Novi Beograd,Blok 63,Evropska,Stan,52.0,2.0,83200.0
415,Beograd,Zvezdara,U?iteljsko naselje,Vladimira Gortana,Stan,115.0,5.0,159900.0
416,Beograd,Vra?ar,Kaleni? pijaca,Požareva?ka,Stan,152.0,4.5,295000.0
417,Beograd,Savski venac,Dedinje,Veljka Luki?a Kurjaka ,Stan,135.0,4.0,360000.0
418,Beograd,Savski venac,Dedinje,Veljka Luki?a Kurjaka ,Stan,56.0,2.0,160000.0
419,Beograd,Zvezdara,?eram pijaca,Bulevar kralja Aleksandra,Stan,140.0,4.0,239000.0
420,Beograd,Novi Beograd,Blok 62,Jurija Gagarina,Stan,93.0,4.0,93000.0
421,Beograd,Savski venac,Dedinje,Veljka Luki?a Kurjaka ,Stan,120.0,4.0,350000.0
422,Beograd,Stari grad,Atelje 212,HILANDARSKA,Stan,80.0,3.0,169000.0
423,Beograd,Zvezdara,Mirijevo,Mihaila Bulgakova,Stan,80.0,2.5,59000.0
424,Beograd,Voždovac,Medakovi? 3,"Bra?e Srni?, kod okretnice 29",Stan,64.0,2.5,72000.0
425,Beograd,Zvezdara,Denkova bašta,Vojislava Ili?a,Stan,34.0,1.0,47500.0
426,Beograd,Zvezdara,Zeleno brdo,Tribalska,Stan,44.0,2.0,38000.0
427,Beograd,Zvezdara,Bulevar kralja Aleksandra,Bulevar kralja Aleksandra,Stan,100.0,3.0,125000.0
428,Beograd,Savski venac,Dedinje,Velisava Vulovi?a,Stan,123.0,4.0,209000.0
429,Beograd,Zvezdara,Mirijevo,Ulofa Palmea,Stan,73.0,4.0,75000.0
430,Beograd,Zvezdara,Denkova bašta,Mis Irbijeve,Stan,34.0,1.5,49000.0
431,Beograd,Rakovica,Vidikovac,Pilota Mihajla Petrovi?a,Stan,90.0,3.0,135000.0
432,Beograd,Rakovica,Labudovo brdo,Petra Jovanovi?a,Stan,47.0,1.5,39900.0
433,Beograd,Vra?ar,Južni bulevar,Ustani?ka,Stan,72.0,3.0,98000.0
434,Beograd,Voždovac,Bulevar oslobo?enja,Bulevar oslobo?enja,Stan,140.0,4.0,240000.0
435,Beograd,Zvezdara,Olimp,Milana Raki?a,Stan,70.0,2.0,105000.0
436,Beograd,Rakovica,Labudovo brdo,Serdar Janka Vukoti?a,Stan,84.0,3.5,75900.0
437,Beograd,Rakovica,Petlovo brdo,Tuzlanska,Stan,51.0,1.5,43000.0
438,Beograd,Rakovica,Skojevsko naselje,Luke Vojvodi?a,Stan,45.0,1.5,42000.0
439,Beograd,Rakovica,Petlovo brdo,Mrakovi?ka,Stan,68.0,2.5,63900.0
440,Beograd,Rakovica,Vidikovac,Vidikova?ki venac,Stan,84.0,3.0,80000.0
441,Beograd,Stari grad,Trg Republike,Bra?e Jugovi?a,Stan,108.0,3.5,135000.0
442,Beograd,Stari grad,Dor?ol,Dositejeva ,Stan,137.0,3.5,186000.0
443,Beograd,Zvezdara,Denkova bašta,Mine Vukomanovi?,Stan,115.0,3.0,149000.0
444,Beograd,Zvezdara,Denkova bašta,Mine Vukomanovic,Stan,40.0,1.0,43000.0
445,Beograd,Zvezdara,Rudo,Teodosijeva,Stan,55.0,3.0,53000.0
446,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,62.0,2.0,71900.0
447,Beograd,Voždovac,Autokomanda,Ustani?ka,Stan,81.0,3.5,100000.0
448,Beograd,Novi Beograd,Blok 34 (Carina - Studentski grad),Bulevar Zorana Djindjica,Stan,85.0,3.0,119500.0
449,Beograd,Voždovac,Kumodraška,KUMODRASKA,Stan,79.0,3.0,81500.0
450,Beograd,?ukarica,?ukari?ka padina,Obalskih radnika,Stan,100.0,4.0,106000.0
451,Beograd,Rakovica,Labudovo brdo,Sretena Mladenovi?a Mike,Stan,120.0,3.5,84900.0
452,Beograd,Zvezdara,Vukov Spomenik,Ruzveltova,Stan,72.0,2.0,105000.0
453,Beograd,Stari grad,Trg Republike,MAKEDONSKA,Stan,94.0,4.0,250000.0
454,Beograd,Rakovica,Centar,Pilota Mihajla Petrovi?a,Stan,56.0,2.0,50900.0
455,Beograd,Rakovica,Labudovo brdo,Sretena Mladenovi?a Mike,Stan,69.0,3.0,64900.0
456,Beograd,Zemun,Save Kova?evi?a,Sava Buri?a,Stan,62.0,2.0,65000.0
457,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,83.0,3.0,80000.0
458,Beograd,Voždovac,Bra?e Jerkovi?,Vojvode Vlahovi?a,Stan,63.0,3.0,47250.0
459,Beograd,Zvezdara,Olimp,Milana Raki?a,Stan,70.0,3.0,80000.0
460,Beograd,Stari grad,Dor?ol,Dobra?ina,Stan,78.0,4.0,94000.0
461,Beograd,?ukarica,Filmski grad,Ratka Mitrovi?a,Stan,80.0,3.0,90000.0
462,Beograd,?ukarica,Banovo brdo,Koza?inskog,Stan,76.0,3.0,95000.0
463,Beograd,?ukarica,Banovo brdo,Petra Lekovi?a,Stan,69.0,2.5,75000.0
464,Beograd,Zemun,Kara?or?ev trg,Danila Medakovi?a,Stan,37.0,1.0,79000.0
465,Beograd,Savski venac,Klini?ki centar,Vojvode Milenka,Stan,82.0,2.5,115900.0
466,Beograd,Zvezdara,Bulevar kralja Aleksandra,Ulcinjska,Stan,40.0,1.5,60000.0
467,Beograd,Palilula,Bor?a,Severina Bijeli?a,Stan,24.0,1.0,18000.0
468,Beograd,Palilula,Bor?a,Ratnih vojnih invalida,Stan,64.0,2.5,49900.0
469,Beograd,Novi Beograd,Bežanijska kosa 3,MILANA VUJAKLIJE,Stan,93.0,3.0,94900.0
470,Beograd,Rakovica,Kneževac,Prvoboraca,Stan,59.0,1.5,37000.0
471,Beograd,Stari grad,Dor?ol,Gospodar Jovanova,Stan,120.0,4.0,255000.0
472,Beograd,Stari grad,Knez Mihailova,Marsala Birjuzova,Stan,102.0,4.0,200000.0
473,Beograd,Zemun,Centar,Glavna,Stan,115.0,4.5,210000.0
474,Beograd,Vra?ar,?ubura,Sazonova,Stan,30.0,1.5,31000.0
475,Beograd,Palilula,Bogoslovija,Bore Vukmirovi?a,Stan,16.0,0.5,16500.0
476,Beograd,Palilula,Kotež,7. Sutjeska,Stan,41.0,2.0,34500.0
477,Beograd,Zvezdara,Vukov Spomenik,Milana Tankosi?a,Stan,65.0,2.0,40000.0
478,Beograd,Zvezdara,Denkova bašta,Vojislava Ili?a,Stan,67.0,2.5,95000.0
479,Beograd,Zvezdara,Bulevar kralja Aleksandra,Ulcinjska,Stan,70.0,3.0,105000.0
480,Beograd,Zvezdara,Bulevar kralja Aleksandra,Ulcinjska,Stan,93.0,3.0,125550.0
481,Beograd,Zvezdara,Dimitrija Tucovi?a,Topli?ka,Stan,80.0,3.0,60000.0
482,Beograd,Voždovac,Bra?e Jerkovi?,Bra?e Jerkovi?,Stan,93.0,3.5,95000.0
483,Beograd,Zvezdara,Kluz,Vitezova Kara?or?eve zvezde,Stan,50.0,2.0,54000.0
484,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,79.0,3.0,86000.0
485,Beograd,Novi Beograd,Blok 61,Jurija Gagarina,Stan,50.0,1.5,60000.0
486,Beograd,?ukarica,Cerak vinogradi,Kedrova,Stan,110.0,4.5,99000.0
487,Beograd,Zvezdara,?eram pijaca,Dimitrija Tucovi?a,Stan,160.0,5.0,206000.0
488,Beograd,Rakovica,Skojevsko naselje,Luke Vojvodi?a,Stan,77.0,3.0,83000.0
489,Beograd,Zvezdara,Lion,Despota Olivera,Stan,65.0,3.0,88000.0
490,Beograd,Voždovac,Vojvode Vlahovi?a,VOJVODE VLAHOVI?A ,Stan,37.0,1.5,37000.0
491,Beograd,Vra?ar,SC Vra?ar,Milesevska,Stan,110.0,4.0,250000.0
492,Beograd,Voždovac,Saobra?ajni fakultet,Ljuba Vu?kovi?a,Stan,65.0,2.0,70000.0
493,Beograd,?ukarica,Filmski grad,Aljehinova,Stan,93.0,3.5,98000.0
494,Beograd,Stari grad,Dor?ol,Dobra?ina,Stan,90.0,3.0,400000.0
495,Beograd,Vra?ar,Južni bulevar,Sime Igumanova,Stan,64.0,2.5,79500.0
496,Beograd,Stari grad,Centar,HILANDARSKA,Stan,25.0,1.5,55000.0
497,Beograd,Zvezdara,Severni bulevar,Bore Prodanovi?a,Stan,51.0,2.5,74000.0
498,Beograd,Zvezdara,Vukov Spomenik,Držiceva,Stan,82.0,3.0,139000.0
499,Beograd,Novi Beograd,Blok 2,Pariske komune,Stan,41.0,2.5,60000.0
500,Beograd,Novi Beograd,Blok 38,Bulevar Arsenija ?arnojevi?a,Stan,87.0,3.0,96000.0
501,Beograd,?ukarica,Banovo brdo,?ede Minderovi?a,Stan,67.0,2.5,71000.0
502,Beograd,Voždovac,Medakovi? 2,Ignjata Joba,Stan,47.0,1.0,52000.0
503,Beograd,Rakovica,Petlovo brdo,11. krajiške divizije,Stan,62.0,3.0,55000.0
504,Beograd,Stari grad,Centar,Vlajkovi?eva,Stan,97.0,3.5,170000.0
505,Beograd,Rakovica,Miljakovac,Stanka Paunovi?a Veljka,Stan,34.0,1.0,29000.0
506,Beograd,Vra?ar,?ubura,Dubljanska,Stan,22.0,1.0,32000.0
507,Beograd,?ukarica,?ukari?ka padina,Strugarska,Stan,44.0,1.5,55000.0
508,Beograd,?ukarica,Filmski grad,Ar?ibalda Rajsa,Stan,44.0,1.5,39000.0
509,Beograd,Zvezdara,Vukov Spomenik,?ev?elijska,Stan,74.0,3.0,139000.0
510,Beograd,Novi Beograd,Blok 23,Antifašisti?ke borbe,Stan,71.0,3.0,92000.0
511,Beograd,?ukarica,Golf,IZVORSKA,Stan,43.0,2.0,60000.0
512,Beograd,Palilula,Kotež,Veletinska,Stan,36.0,1.5,29000.0
513,Beograd,Palilula,Kotež,Veletinska,Stan,40.0,1.5,34000.0
514,Beograd,Palilula,Profesorska kolonija,Dalmatinska,Stan,84.0,3.0,150000.0
515,Beograd,Voždovac,Dušanovac,Ustani?ka,Stan,74.0,2.5,85000.0
516,Beograd,?ukarica,Banovo brdo,Orfelinova,Stan,86.0,3.0,159000.0
517,Beograd,Novi Beograd,Blok 29,Bulevar Zorana ?in?i?a,Stan,122.0,3.0,245000.0
518,Beograd,Rakovica,Vidikovac,Patrijarha Joanikija,Stan,89.0,3.0,71000.0
519,Beograd,Savski venac,Kneza Miloša,Kneza Miloša,Stan,116.0,3.5,158000.0
520,Beograd,Novi Beograd,Hotel Jugoslavija,Klare Cetkin,Stan,66.0,2.0,85000.0
521,Beograd,Stari grad,Centar,Balkanska,Stan,44.0,2.0,102000.0
522,Beograd,Voždovac,Centar,Milovana Marinkovi?a,Stan,103.0,3.5,350000.0
523,Beograd,Rakovica,Miljakovac,Stevana Opa?i?a,Stan,84.0,3.0,70000.0
524,Beograd,Rakovica,Miljakovac,Slavoljuba Vuksanovi?a,Stan,60.0,3.0,90000.0
525,Beograd,Palilula,Padinska skela,Tovilište,Stan,44.0,2.0,20000.0
526,Beograd,Palilula,Padinska skela,Tovilište,Stan,40.0,1.0,22000.0
527,Beograd,Savski venac,Balkanska,Balkanska,Stan,57.0,2.0,87000.0
528,Beograd,Palilula,Krnja?a,Partizanski blok,Stan,71.0,3.0,50000.0
529,Beograd,Novi Beograd,Blok 62,Nehruova,Stan,81.0,3.5,85000.0
530,Beograd,Palilula,Poštanska štedionica,Dalmatinska,Stan,78.0,3.0,95000.0
531,Beograd,?ukarica,Banovo brdo,Orfelinova,Stan,89.0,3.0,163000.0
532,Beograd,Palilula,Padinska skela,Dejana Smiljkovi?a,Stan,40.0,1.5,45000.0
533,Beograd,?ukarica,Cerak,Ace Joksimovi?a,Stan,60.0,2.5,70000.0
534,Beograd,Stari grad,Dor?ol,Jevrejska,Stan,80.0,3.0,103000.0
535,Beograd,Rakovica,Centar,Stevana Lukovi?a,Stan,55.0,2.0,62900.0
536,Beograd,?ukarica,Cerak vinogradi,Slobodana Perovi?a,Stan,97.0,3.0,110000.0
537,Beograd,Vra?ar,SC Vra?ar,Požareva?ka,Stan,100.0,3.0,199000.0
538,Beograd,Palilula,Padinska skela,Dejana Smiljkovi?a,Stan,26.0,1.5,16600.0
539,Beograd,Rakovica,Labudovo brdo,17. oktobra,Stan,32.0,1.0,30000.0
540,Beograd,Zvezdara,Vukov Spomenik,Ivankova?ka,Stan,59.0,3.0,92500.0
541,Beograd,Palilula,Padinska skela,Srpskog Husarskog puka,Stan,59.0,2.0,38000.0
542,Beograd,?ukarica,Banovo brdo,Orfelinova,Stan,61.0,2.0,101000.0
543,Beograd,?ukarica,Banovo brdo,Orfelinova,Stan,154.0,3.0,260000.0
544,Beograd,Palilula,Kotež,Kalovita,Stan,20.0,0.5,15000.0
545,Beograd,Rakovica,Novo Skojevsko naselje,Vodice,Stan,35.0,1.5,32900.0
546,Beograd,Zvezdara,U?iteljsko naselje,Živka Davidovi?a,Stan,27.0,0.5,29000.0
547,Beograd,Novi Beograd,Bežanijska kosa 2,Viktora Novaka,Stan,68.0,2.0,75000.0
548,Beograd,Zvezdara,Vukov Spomenik,Kraljice Marije,Stan,54.0,2.0,91000.0
549,Beograd,Rakovica,Vidikovac,Vidikovacki venac,Stan,62.0,2.5,55000.0
550,Beograd,Novi Beograd,Blok 21,Bulevar Mihaila Pupina,Stan,100.0,4.0,142000.0
551,Beograd,Novi Beograd,Blok 63,Gandijeva,Stan,91.0,4.0,125000.0
552,Beograd,Vra?ar,Kara?or?ev park,Internacionalnih brigada,Stan,104.0,4.5,189000.0
553,Beograd,Novi Beograd,Blok 21,Bulevar Z.Djindjica,Stan,77.0,2.5,83000.0
554,Beograd,Palilula,Karaburma,Generala Aracica ,Stan,25.0,0.5,32000.0
555,Beograd,Zvezdara,Denkova bašta,Vojislava Ili?a,Stan,84.0,3.0,107000.0
556,Beograd,Zvezdara,Mirijevo,Matice Srpske,Stan,54.0,1.5,49000.0
557,Beograd,Zvezdara,Mirijevo,Vladislava Bajcevica,Stan,54.0,2.5,49000.0
558,Beograd,Vra?ar,Neimar,Petra Kocica,Stan,55.0,2.0,102000.0
559,Beograd,Vra?ar,Hram svetog Save,Sokolska,Stan,102.0,3.0,225000.0
560,Beograd,Rakovica,Labudovo brdo,Sretena Mladenovi?a Mike,Stan,72.0,3.5,66000.0
561,Beograd,Vra?ar,Crveni krst,Gajeva,Stan,69.0,2.5,136000.0
562,Beograd,Vra?ar,Hram svetog Save,Rudni?ka,Stan,200.0,3.0,305000.0
563,Beograd,Vra?ar,Crveni krst,Metohijska,Stan,110.0,3.0,180000.0
564,Beograd,Voždovac,Šumice,Ustani?ka,Stan,50.0,2.0,54000.0
565,Beograd,Zvezdara,Gradska bolnica,Dimitrija Tucovi?a,Stan,63.0,3.0,72900.0
566,Beograd,Zvezdara,U?iteljsko naselje,Mis Irbijeve,Stan,52.0,2.0,56000.0
567,Beograd,Zvezdara,?eram pijaca,Pecska,Stan,49.0,2.5,95000.0
568,Beograd,Novi Beograd,Blok 63,EVROPSKA,Stan,45.0,2.0,79200.0
569,Beograd,Vra?ar,Hram svetog Save,Šumatova?ka,Stan,122.0,3.0,319900.0
570,Beograd,Novi Beograd,Blok 61,Jurija Gagarina,Stan,67.0,2.5,77000.0
571,Beograd,Novi Beograd,Blok 21,Bulevar MIhaila Pupina 13,Stan,100.0,4.0,153000.0
572,Beograd,Zvezdara,U?iteljsko naselje,Raljska,Stan,50.0,2.0,59999.0
